"","SiteCode","Species","Length_mm","Wt_g","logW","logL","Date","HUC12Watershed"
"1056","LR0-FM-M","Tessellated Darter",83,4.09,0.611723308,1.919078092,"6/11/2024","020502061204 Limestone Run"
"1057","LR0-FM-M","Tessellated Darter",79,4.23,0.626340367,1.897627091,"6/11/2024","020502061204 Limestone Run"
"1058","LR0-FM-M","Creek Chub",143,34.68,1.540079089,2.155336037,"6/11/2024","020502061204 Limestone Run"
"1059","LR0-FM-M","Creek Chub",116,18.07,1.256958153,2.064457989,"6/11/2024","020502061204 Limestone Run"
"1060","LR0-FM-M","Creek Chub",89,7.83,0.893761762,1.949390007,"6/11/2024","020502061204 Limestone Run"
"1061","LR0-FM-M","Creek Chub",132,27.55,1.440121603,2.120573931,"6/11/2024","020502061204 Limestone Run"
"1062","LR0-FM-M","Tessellated Darter",53,1.34,0.127104798,1.72427587,"6/11/2024","020502061204 Limestone Run"
"1063","LR0-FM-M","Creek Chub",116,17.77,1.249687428,2.064457989,"6/11/2024","020502061204 Limestone Run"
"1064","LR0-FM-M","Blacknose Dace",53,1.34,0.127104798,1.72427587,"6/11/2024","020502061204 Limestone Run"
"1065","LR0-FM-M","Blacknose Dace",63,2.26,0.354108439,1.799340549,"6/11/2024","020502061204 Limestone Run"
"1066","LR0-FM-M","Creek Chub",125,21.27,1.32776749,2.096910013,"6/11/2024","020502061204 Limestone Run"
"1067","LR0-FM-M","Creek Chub",144,35.23,1.546912643,2.158362492,"6/11/2024","020502061204 Limestone Run"
"1068","LR0-FM-M","Blacknose Dace",53,1.18,0.071882007,1.72427587,"6/11/2024","020502061204 Limestone Run"
"1069","LR0-FM-M","Blacknose Dace",59,2.06,0.31386722,1.770852012,"6/11/2024","020502061204 Limestone Run"
"1070","LR0-FM-M","Creek Chub",110,13.13,1.118264726,2.041392685,"6/11/2024","020502061204 Limestone Run"
"1071","LR0-FM-M","Creek Chub",81,5.89,0.770115295,1.908485019,"6/11/2024","020502061204 Limestone Run"
"1072","LR0-FM-M","Creek Chub",50,1.23,0.089905111,1.698970004,"6/11/2024","020502061204 Limestone Run"
"1073","LR0-FM-M","Tessellated Darter",51,1.12,0.049218023,1.707570176,"6/11/2024","020502061204 Limestone Run"
"1074","LR0-FM-M","Blacknose Dace",66,2.46,0.390935107,1.819543936,"6/11/2024","020502061204 Limestone Run"
"1075","LR0-FM-M","Creek Chub",60,2.19,0.340444115,1.77815125,"6/11/2024","020502061204 Limestone Run"
"1076","LR0-FM-M","Creek Chub",121,19.99,1.300812794,2.08278537,"6/11/2024","020502061204 Limestone Run"
"1077","LR0-FM-M","Creek Chub",89,7.2,0.857332496,1.949390007,"6/11/2024","020502061204 Limestone Run"
"1078","LR0-FM-M","Tessellated Darter",47,0.52,-0.283996656,1.672097858,"6/11/2024","020502061204 Limestone Run"
"1079","LR0-FM-M","Blacknose Dace",67,2.84,0.45331834,1.826074803,"6/11/2024","020502061204 Limestone Run"
"1080","LR0-FM-M","Blacknose Dace",62,2.02,0.305351369,1.792391689,"6/11/2024","020502061204 Limestone Run"
"1081","LR0-FM-M","Blacknose Dace",61,2.07,0.315970345,1.785329835,"6/11/2024","020502061204 Limestone Run"
"1082","LR0-FM-M","Blacknose Dace",69,2.72,0.434568904,1.838849091,"6/11/2024","020502061204 Limestone Run"
"1083","LR0-FM-M","Creek Chub",124,18.06,1.256717746,2.093421685,"6/11/2024","020502061204 Limestone Run"
"1084","LR0-FM-M","Blacknose Dace",62,2.43,0.385606274,1.792391689,"6/11/2024","020502061204 Limestone Run"
"1085","LR0-FM-M","Blacknose Dace",70,3.06,0.485721426,1.84509804,"6/11/2024","020502061204 Limestone Run"
"1086","LR0-FM-M","Blacknose Dace",62,2.4,0.380211242,1.792391689,"6/11/2024","020502061204 Limestone Run"
"1087","LR0-FM-M","Creek Chub",62,2.34,0.369215857,1.792391689,"6/11/2024","020502061204 Limestone Run"
"1088","LR0-FM-M","Blacknose Dace",66,2.11,0.324282455,1.819543936,"6/11/2024","020502061204 Limestone Run"
"1089","LR0-FM-M","Blacknose Dace",75,3.63,0.559906625,1.875061263,"6/11/2024","020502061204 Limestone Run"
"1090","LR0-FM-M","Creek Chub",161,60.15,1.779235632,2.206825876,"6/11/2024","020502061204 Limestone Run"
"1091","LR0-FM-M","Creek Chub",110,16.64,1.221153322,2.041392685,"6/11/2024","020502061204 Limestone Run"
"1092","LR0-FM-M","Blacknose Dace",65,2.73,0.436162647,1.812913357,"6/11/2024","020502061204 Limestone Run"
"1093","LR0-FM-M","Tessellated Darter",50,1.21,0.08278537,1.698970004,"6/11/2024","020502061204 Limestone Run"
"1094","LR0-FM-M","Tessellated Darter",46,0.79,-0.102372909,1.662757832,"6/11/2024","020502061204 Limestone Run"
"1095","LR0-FM-M","Blacknose Dace",60,1.81,0.257678575,1.77815125,"6/11/2024","020502061204 Limestone Run"
"1096","LR0-FM-M","Creek Chub",104,11.9,1.075546961,2.017033339,"6/11/2024","020502061204 Limestone Run"
"1097","LR0-FM-M","Tessellated Darter",66,3.02,0.480006943,1.819543936,"6/11/2024","020502061204 Limestone Run"
"1098","LR0-FM-M","Tessellated Darter",62,2.11,0.324282455,1.792391689,"6/11/2024","020502061204 Limestone Run"
"1099","LR0-FM-M","Blacknose Dace",65,2.57,0.409933123,1.812913357,"6/11/2024","020502061204 Limestone Run"
"1100","LR0-FM-M","Creek Chub",59,2.18,0.338456494,1.770852012,"6/11/2024","020502061204 Limestone Run"
"1101","LR0-FM-M","Creek Chub",107,11.14,1.046885191,2.029383778,"6/11/2024","020502061204 Limestone Run"
"1102","LR0-FM-M","Tessellated Darter",42,0.69,-0.161150909,1.62324929,"6/11/2024","020502061204 Limestone Run"
"1103","LR0-FM-M","Blacknose Dace",53,1.61,0.206825876,1.72427587,"6/11/2024","020502061204 Limestone Run"
"1104","LR0-FM-M","Creek Chub",154,47.92,1.680516809,2.187520721,"6/11/2024","020502061204 Limestone Run"
"1105","LR0-FM-M","Creek Chub",94,9.54,0.979548375,1.973127854,"6/11/2024","020502061204 Limestone Run"
"1106","LR0-FM-M","Creek Chub",164,50.89,1.706632451,2.214843848,"6/11/2024","020502061204 Limestone Run"
"1107","LR0-FM-M","Blacknose Dace",51,1.12,0.049218023,1.707570176,"6/11/2024","020502061204 Limestone Run"
"1108","LR0-FM-M","Tessellated Darter",51,1.16,0.064457989,1.707570176,"6/11/2024","020502061204 Limestone Run"
"1109","LR0-FM-M","Creek Chub",130,25.78,1.411282913,2.113943352,"6/11/2024","020502061204 Limestone Run"
"1110","LR0-FM-M","Tessellated Darter",54,1.36,0.133538908,1.73239376,"6/11/2024","020502061204 Limestone Run"
"1111","LR0-FM-M","Tessellated Darter",57,1.6,0.204119983,1.755874856,"6/11/2024","020502061204 Limestone Run"
"1112","LR0-FM-M","Blacknose Dace",67,2.84,0.45331834,1.826074803,"6/11/2024","020502061204 Limestone Run"
"1113","LR0-FM-M","Creek Chub",114,16.48,1.216957207,2.056904851,"6/11/2024","020502061204 Limestone Run"
"1114","LR0-FM-M","Creek Chub",76,4.38,0.641474111,1.880813592,"6/11/2024","020502061204 Limestone Run"
"1115","LR0-FM-M","Creek Chub",92,9.01,0.954724791,1.963787827,"6/11/2024","020502061204 Limestone Run"
"1116","LR0-FM-M","Creek Chub",160,53.03,1.724521627,2.204119983,"6/11/2024","020502061204 Limestone Run"
"1117","LR0-FM-M","Blacknose Dace",50,1.09,0.037426498,1.698970004,"6/11/2024","020502061204 Limestone Run"
"1118","LR0-FM-M","Blacknose Dace",64,3.07,0.487138375,1.806179974,"6/11/2024","020502061204 Limestone Run"
"1119","LR0-PF","Tessellated Darter",46,1.04,0.017033339,1.662757832,"6/17/2024","020502061204 Limestone Run"
"1120","LR0-PF","Longnose Dace",61,2.1,0.322219295,1.785329835,"6/17/2024","020502061204 Limestone Run"
"1121","LR0-PF","Creek Chub",49,1.32,0.120573931,1.69019608,"6/17/2024","020502061204 Limestone Run"
"1122","LR0-PF","Tessellated Darter",59,1.45,0.161368002,1.770852012,"6/17/2024","020502061204 Limestone Run"
"1123","LR0-PF","Tessellated Darter",55,1.45,0.161368002,1.740362689,"6/17/2024","020502061204 Limestone Run"
"1124","LR0-PF","Tessellated Darter",61,2,0.301029996,1.785329835,"6/17/2024","020502061204 Limestone Run"
"1125","LR0-PF","Longnose Dace",56,1.55,0.190331698,1.748188027,"6/17/2024","020502061204 Limestone Run"
"1126","LR0-PF","Creek Chub",106,17.69,1.247727833,2.025305865,"6/17/2024","020502061204 Limestone Run"
"1127","LR0-PF","Creek Chub",196,86.29,1.935960469,2.292256071,"6/17/2024","020502061204 Limestone Run"
"1128","LR0-PF","Blacknose Dace",58,1.81,0.257678575,1.763427994,"6/17/2024","020502061204 Limestone Run"
"1129","LR0-PF","Blacknose Dace",76,4.68,0.670245853,1.880813592,"6/17/2024","020502061204 Limestone Run"
"1130","LR0-PF","Longnose Dace",63,2.33,0.367355921,1.799340549,"6/17/2024","020502061204 Limestone Run"
"1131","LR0-PF","Tessellated Darter",56,1.95,0.290034611,1.748188027,"6/17/2024","020502061204 Limestone Run"
"1132","LR0-PF","Longnose Dace",52,1.41,0.149219113,1.716003344,"6/17/2024","020502061204 Limestone Run"
"1133","LR0-PF","Creek Chub",105,16.71,1.22297645,2.021189299,"6/17/2024","020502061204 Limestone Run"
"1134","LR0-PF","Tessellated Darter",56,1.97,0.294466226,1.748188027,"6/17/2024","020502061204 Limestone Run"
"1135","LR0-PF","Tessellated Darter",62,2.01,0.303196057,1.792391689,"6/17/2024","020502061204 Limestone Run"
"1136","LR0-PF","Tessellated Darter",65,2.99,0.475671188,1.812913357,"6/17/2024","020502061204 Limestone Run"
"1137","LR0-PF","Creek Chub",92,5.47,0.737987326,1.963787827,"6/17/2024","020502061204 Limestone Run"
"1138","LR0-PF","Blacknose Dace",78,4.78,0.679427897,1.892094603,"6/17/2024","020502061204 Limestone Run"
"1139","LR0-PF","Longnose Dace",61,2.19,0.340444115,1.785329835,"6/17/2024","020502061204 Limestone Run"
"1140","LR0-PF","Creek Chub",85,6.22,0.793790385,1.929418926,"6/17/2024","020502061204 Limestone Run"
"1141","LR0-PF","Creek Chub",100,9.66,0.984977126,2,"6/17/2024","020502061204 Limestone Run"
"1142","LR0-PF","Tessellated Darter",71,3.43,0.53529412,1.851258349,"6/17/2024","020502061204 Limestone Run"
"1143","LR0-PF","Creek Chub",75,4.24,0.627365857,1.875061263,"6/17/2024","020502061204 Limestone Run"
"1144","LR0-PF","Tessellated Darter",63,3.17,0.501059262,1.799340549,"6/17/2024","020502061204 Limestone Run"
"1145","LR0-PF","Longnose Dace",63,2.68,0.428134794,1.799340549,"6/17/2024","020502061204 Limestone Run"
"1146","LR0-PF","Blacknose Dace",46,0.96,-0.017728767,1.662757832,"6/17/2024","020502061204 Limestone Run"
"1147","LR0-PF","Tessellated Darter",50,1.06,0.025305865,1.698970004,"6/17/2024","020502061204 Limestone Run"
"1148","LR0-PF","Blacknose Dace",70,3.51,0.545307116,1.84509804,"6/17/2024","020502061204 Limestone Run"
"1149","LR0-PF","Creek Chub",159,53.7,1.729974286,2.201397124,"6/17/2024","020502061204 Limestone Run"
"1150","LR0-PF","Creek Chub",123,19.29,1.285332228,2.089905111,"6/17/2024","020502061204 Limestone Run"
"1151","LR0-PF","Creek Chub",71,3.88,0.588831726,1.851258349,"6/17/2024","020502061204 Limestone Run"
"1152","LR0-PF","Blacknose Dace",74,3.33,0.522444234,1.86923172,"6/17/2024","020502061204 Limestone Run"
"1153","LR0-PF","Creek Chub",82,7.32,0.864511081,1.913813852,"6/17/2024","020502061204 Limestone Run"
"1154","LR0-PF","Blacknose Dace",57,1.89,0.276461804,1.755874856,"6/17/2024","020502061204 Limestone Run"
"1155","LR0-PF","Blacknose Dace",44,0.7,-0.15490196,1.643452676,"6/17/2024","020502061204 Limestone Run"
"1156","LR0-PF","Blacknose Dace",81,3.99,0.600972896,1.908485019,"6/17/2024","020502061204 Limestone Run"
"1157","LR0-PF","Tessellated Darter",65,2.98,0.474216264,1.812913357,"6/17/2024","020502061204 Limestone Run"
"1158","LR0-PF","Tessellated Darter",76,4.55,0.658011397,1.880813592,"6/17/2024","020502061204 Limestone Run"
"1159","LR0-PF","Creek Chub",73,5.34,0.727541257,1.86332286,"6/17/2024","020502061204 Limestone Run"
"1160","LR0-PF","Blacknose Dace",50,1.15,0.06069784,1.698970004,"6/17/2024","020502061204 Limestone Run"
"1161","LR0-PF","Tessellated Darter",56,1.76,0.245512668,1.748188027,"6/17/2024","020502061204 Limestone Run"
"1162","LR0-PF","Tessellated Darter",57,1.8,0.255272505,1.755874856,"6/17/2024","020502061204 Limestone Run"
"1163","LR0-PF","Longnose Dace",57,1.72,0.235528447,1.755874856,"6/17/2024","020502061204 Limestone Run"
"1164","LR0-PF","Blacknose Dace",35,0.45,-0.346787486,1.544068044,"6/17/2024","020502061204 Limestone Run"
"1165","LR0-PF","Creek Chub",94,8.51,0.92992956,1.973127854,"6/17/2024","020502061204 Limestone Run"
"1166","LR0-PF","Blacknose Dace",57,1.79,0.252853031,1.755874856,"6/17/2024","020502061204 Limestone Run"
"1167","LR0-PF","Blacknose Dace",60,2.17,0.336459734,1.77815125,"6/17/2024","020502061204 Limestone Run"
"1168","LR0-PF","Tessellated Darter",65,3.68,0.565847819,1.812913357,"6/17/2024","020502061204 Limestone Run"
"1169","LR0-PF","Tessellated Darter",66,2.63,0.419955748,1.819543936,"6/17/2024","020502061204 Limestone Run"
"1170","LR0-PF","Blacknose Dace",41,0.62,-0.207608311,1.612783857,"6/17/2024","020502061204 Limestone Run"
"1171","LR0-PF","Longnose Dace",65,2.55,0.40654018,1.812913357,"6/17/2024","020502061204 Limestone Run"
"1172","LR0-PF","Blacknose Dace",81,5.26,0.720985744,1.908485019,"6/17/2024","020502061204 Limestone Run"
"1173","LR0-PF","Creek Chub",107,9.42,0.974050903,2.029383778,"6/17/2024","020502061204 Limestone Run"
"1174","LR0-PF","Longnose Dace",57,1.85,0.267171728,1.755874856,"6/17/2024","020502061204 Limestone Run"
"1175","LR0-PF","Creek Chub",124,24.63,1.391464412,2.093421685,"6/17/2024","020502061204 Limestone Run"
"1176","LR0-PF","Blacknose Dace",68,3.15,0.498310554,1.832508913,"6/17/2024","020502061204 Limestone Run"
"1177","LR0-PF","Tessellated Darter",62,2.2,0.342422681,1.792391689,"6/17/2024","020502061204 Limestone Run"
"1178","LR0-PF","Blacknose Dace",47,0.87,-0.060480747,1.672097858,"6/17/2024","020502061204 Limestone Run"
"1179","LR0-PF","Creek Chub",91,8,0.903089987,1.959041392,"6/17/2024","020502061204 Limestone Run"
"1180","LR0-PF","Blacknose Dace",74,3.38,0.5289167,1.86923172,"6/17/2024","020502061204 Limestone Run"
"1181","LR0-PF","Blacknose Dace",63,1.26,0.100370545,1.799340549,"6/17/2024","020502061204 Limestone Run"
"1182","LR0-PF","Longnose Dace",59,1.41,0.149219113,1.770852012,"6/17/2024","020502061204 Limestone Run"
"1183","LR0-PF","Blacknose Dace",40,0.67,-0.173925197,1.602059991,"6/17/2024","020502061204 Limestone Run"
"1184","LR0-PF","Creek Chub",165,52.44,1.719662683,2.217483944,"6/17/2024","020502061204 Limestone Run"
"1185","LR0-PF","Tessellated Darter",62,2.34,0.369215857,1.792391689,"6/17/2024","020502061204 Limestone Run"
"1186","LR0-PF","Tessellated Darter",64,2.9,0.462397998,1.806179974,"6/17/2024","020502061204 Limestone Run"
"1187","LR0-PF","Longnose Dace",73,3.55,0.550228353,1.86332286,"6/17/2024","020502061204 Limestone Run"
"1188","LR0-PF","Creek Chub",131,23.63,1.373463722,2.117271296,"6/17/2024","020502061204 Limestone Run"
"1189","LR0-PF","Tessellated Darter",55,1.84,0.264817823,1.740362689,"6/17/2024","020502061204 Limestone Run"
"1190","LR0-PF","Tessellated Darter",62,2.31,0.36361198,1.792391689,"6/17/2024","020502061204 Limestone Run"
"1191","LR0-PF","Blacknose Dace",66,2.98,0.474216264,1.819543936,"6/17/2024","020502061204 Limestone Run"
"1192","LR0-PF","Longnose Dace",73,3.65,0.562292864,1.86332286,"6/17/2024","020502061204 Limestone Run"
"1193","LR0-PF","Tessellated Darter",68,3.61,0.557507202,1.832508913,"6/17/2024","020502061204 Limestone Run"
"1194","LR0-PF","Longnose Dace",75,4.44,0.64738297,1.875061263,"6/17/2024","020502061204 Limestone Run"
"1195","LR0-PF","Creek Chub",133,25.55,1.407390904,2.123851641,"6/17/2024","020502061204 Limestone Run"
"1196","LR0-PF","Tessellated Darter",56,1.94,0.28780173,1.748188027,"6/17/2024","020502061204 Limestone Run"
"1197","LR0-PF","Blacknose Dace",62,2.31,0.36361198,1.792391689,"6/17/2024","020502061204 Limestone Run"
"1198","LR0-PF","Creek Chub",107,16.27,1.211387553,2.029383778,"6/17/2024","020502061204 Limestone Run"
"1199","LR0-PF","Creek Chub",120,19.32,1.286007122,2.079181246,"6/17/2024","020502061204 Limestone Run"
"1200","LR0-PF","Creek Chub",122,22.23,1.346939463,2.086359831,"6/17/2024","020502061204 Limestone Run"
"1201","LR0-PF","Creek Chub",91,9.44,0.974971994,1.959041392,"6/17/2024","020502061204 Limestone Run"
"1202","LR0-PF","Longnose Dace",80,4.34,0.63748973,1.903089987,"6/17/2024","020502061204 Limestone Run"
"1203","LR0-PF","Creek Chub",104,9.47,0.976349979,2.017033339,"6/17/2024","020502061204 Limestone Run"
"1204","LR0-PF","Tessellated Darter",56,2.08,0.318063335,1.748188027,"6/17/2024","020502061204 Limestone Run"
"1205","LR0-PF","Creek Chub",105,9.68,0.985875357,2.021189299,"6/17/2024","020502061204 Limestone Run"
"1206","LR0-PF","Longnose Dace",83,5.49,0.739572344,1.919078092,"6/17/2024","020502061204 Limestone Run"
"1207","LR0-PF","Longnose Dace",90,6.71,0.82672252,1.954242509,"6/17/2024","020502061204 Limestone Run"
"1208","LR0-PF","Longnose Dace",55,1.55,0.190331698,1.740362689,"6/17/2024","020502061204 Limestone Run"
"1209","LR0-PF","Longnose Dace",64,2.91,0.463892989,1.806179974,"6/17/2024","020502061204 Limestone Run"
"1210","LR0-PF","Blacknose Dace",69,2.87,0.457881897,1.838849091,"6/17/2024","020502061204 Limestone Run"
"1211","LR0-PF","Blacknose Dace",65,2.85,0.45484486,1.812913357,"6/17/2024","020502061204 Limestone Run"
"1212","LR0-PF","Creek Chub",171,57.94,1.762978491,2.23299611,"6/17/2024","020502061204 Limestone Run"
"1213","LR0-PF","Blacknose Dace",59,1.84,0.264817823,1.770852012,"6/17/2024","020502061204 Limestone Run"
"1214","LR0-PF","Tessellated Darter",74,3.87,0.587710965,1.86923172,"6/17/2024","020502061204 Limestone Run"
"1215","LR0-PF","Tessellated Darter",54,1.68,0.225309282,1.73239376,"6/17/2024","020502061204 Limestone Run"
"1216","LR0-PF","Longnose Dace",58,1.92,0.283301229,1.763427994,"6/17/2024","020502061204 Limestone Run"
"1217","LR0-PF","Longnose Dace",78,4.68,0.670245853,1.892094603,"6/17/2024","020502061204 Limestone Run"
"1218","LR0-PF","Blacknose Dace",61,1.45,0.161368002,1.785329835,"6/17/2024","020502061204 Limestone Run"
"1219","LR0-PF","Tessellated Darter",58,1.91,0.281033367,1.763427994,"6/17/2024","020502061204 Limestone Run"
"1220","LR0-PF","Longnose Dace",67,3.24,0.51054501,1.826074803,"6/17/2024","020502061204 Limestone Run"
"1221","LR0-PF","Blacknose Dace",78,4.58,0.660865478,1.892094603,"6/17/2024","020502061204 Limestone Run"
"1222","LR0-PF","Creek Chub",72,3.93,0.59439255,1.857332496,"6/17/2024","020502061204 Limestone Run"
"1223","LR0-PF","Longnose Dace",77,3.63,0.559906625,1.886490725,"6/17/2024","020502061204 Limestone Run"
"1224","LR0-PF","Creek Chub",97,9.13,0.960470778,1.986771734,"6/17/2024","020502061204 Limestone Run"
"1225","LR0-PF","Longnose Dace",63,2.02,0.305351369,1.799340549,"6/17/2024","020502061204 Limestone Run"
"1226","LR0-PF","Tessellated Darter",60,2.39,0.378397901,1.77815125,"6/17/2024","020502061204 Limestone Run"
"1227","LR0-PF","Creek Chub",101,10.09,1.003891166,2.004321374,"6/17/2024","020502061204 Limestone Run"
"1228","LR0-PF","Longnose Dace",93,7.85,0.894869657,1.968482949,"6/17/2024","020502061204 Limestone Run"
"1229","LR0-PF","Blacknose Dace",74,2.13,0.328379603,1.86923172,"6/17/2024","020502061204 Limestone Run"
"1230","LR0-PF","Blacknose Dace",71,3.46,0.539076099,1.851258349,"6/17/2024","020502061204 Limestone Run"
"1231","LR0-PF","Tessellated Darter",64,3.18,0.50242712,1.806179974,"6/17/2024","020502061204 Limestone Run"
"1232","LR0-PF","Blacknose Dace",60,1.85,0.267171728,1.77815125,"6/17/2024","020502061204 Limestone Run"
"1233","LR0-SM","Creek Chub",105,11.7,1.068185862,2.021189299,"6/11/2024","020502061204 Limestone Run"
"1234","LR0-SM","Creek Chub",85,6.71,0.82672252,1.929418926,"6/11/2024","020502061204 Limestone Run"
"1235","LR0-SM","Blacknose Dace",70,3.2,0.505149978,1.84509804,"6/11/2024","020502061204 Limestone Run"
"1236","LR0-SM","Tessellated Darter",39,0.57,-0.244125144,1.591064607,"6/11/2024","020502061204 Limestone Run"
"1237","LR0-SM","Tessellated Darter",57,2.06,0.31386722,1.755874856,"6/11/2024","020502061204 Limestone Run"
"1238","LR0-SM","Blacknose Dace",47,0.94,-0.026872146,1.672097858,"6/11/2024","020502061204 Limestone Run"
"1239","LR0-SM","Blacknose Dace",41,0.53,-0.27572413,1.612783857,"6/11/2024","020502061204 Limestone Run"
"1240","LR0-SM","Tessellated Darter",55,1.8,0.255272505,1.740362689,"6/11/2024","020502061204 Limestone Run"
"1241","LR0-SM","Tessellated Darter",52,1.52,0.181843588,1.716003344,"6/11/2024","020502061204 Limestone Run"
"1242","LR0-SM","Blacknose Dace",34,0.3,-0.522878745,1.531478917,"6/11/2024","020502061204 Limestone Run"
"1243","LR0-SM","Creek Chub",97,9.64,0.984077034,1.986771734,"6/11/2024","020502061204 Limestone Run"
"1244","LR0-SM","Longnose Dace",67,3.07,0.487138375,1.826074803,"6/11/2024","020502061204 Limestone Run"
"1245","LR0-SM","Creek Chub",44,0.93,-0.031517051,1.643452676,"6/11/2024","020502061204 Limestone Run"
"1246","LR0-SM","Blacknose Dace",47,0.99,-0.004364805,1.672097858,"6/11/2024","020502061204 Limestone Run"
"1247","LR0-SM","Blacknose Dace",45,0.81,-0.091514981,1.653212514,"6/11/2024","020502061204 Limestone Run"
"1248","LR0-SM","Creek Chub",117,17.5,1.243038049,2.068185862,"6/11/2024","020502061204 Limestone Run"
"1249","LR0-SM","Blacknose Dace",84,5.27,0.721810615,1.924279286,"6/11/2024","020502061204 Limestone Run"
"1250","LR0-SM","Tessellated Darter",72,3.38,0.5289167,1.857332496,"6/11/2024","020502061204 Limestone Run"
"1251","LR0-SM","Tessellated Darter",49,1.26,0.100370545,1.69019608,"6/11/2024","020502061204 Limestone Run"
"1252","LR0-SM","Creek Chub",144,32.05,1.505828034,2.158362492,"6/11/2024","020502061204 Limestone Run"
"1253","LR0-SM","Blacknose Dace",49,0.97,-0.013228266,1.69019608,"6/11/2024","020502061204 Limestone Run"
"1254","LR0-SM","Tessellated Darter",62,2.18,0.338456494,1.792391689,"6/11/2024","020502061204 Limestone Run"
"1255","LR0-SM","Blacknose Dace",38,0.47,-0.327902142,1.579783597,"6/11/2024","020502061204 Limestone Run"
"1256","LR0-SM","Tessellated Darter",63,2.09,0.320146286,1.799340549,"6/11/2024","020502061204 Limestone Run"
"1257","LR0-SM","Creek Chub",149,34.6,1.539076099,2.173186268,"6/11/2024","020502061204 Limestone Run"
"1258","LR0-SM","Blacknose Dace",47,0.8,-0.096910013,1.672097858,"6/11/2024","020502061204 Limestone Run"
"1259","LR0-SM","Tessellated Darter",62,2.33,0.367355921,1.792391689,"6/11/2024","020502061204 Limestone Run"
"1260","LR0-SM","Tessellated Darter",33,0.35,-0.455931956,1.51851394,"6/11/2024","020502061204 Limestone Run"
"1261","LR0-SM","Tessellated Darter",58,2.16,0.334453751,1.763427994,"6/11/2024","020502061204 Limestone Run"
"1262","LR0-SM","Tessellated Darter",65,2.77,0.442479769,1.812913357,"6/11/2024","020502061204 Limestone Run"
"1263","LR0-SM","Blacknose Dace",34,0.34,-0.468521083,1.531478917,"6/11/2024","020502061204 Limestone Run"
"1264","LR0-SM","Blacknose Dace",72,3.43,0.53529412,1.857332496,"6/11/2024","020502061204 Limestone Run"
"1265","LR0-SM","Tessellated Darter",47,1.83,0.26245109,1.672097858,"6/11/2024","020502061204 Limestone Run"
"1266","LR0-SM","Blacknose Dace",43,0.7,-0.15490196,1.633468456,"6/11/2024","020502061204 Limestone Run"
"1267","LR0-SM","Tessellated Darter",55,1.62,0.209515015,1.740362689,"6/11/2024","020502061204 Limestone Run"
"1268","LR0-SM","Creek Chub",97,8.27,0.91750551,1.986771734,"6/11/2024","020502061204 Limestone Run"
"1269","LR0-SM","Blacknose Dace",61,2.13,0.328379603,1.785329835,"6/11/2024","020502061204 Limestone Run"
"1270","LR0-SM","Creek Chub",70,3.25,0.511883361,1.84509804,"6/11/2024","020502061204 Limestone Run"
"1271","LR0-SM","Blacknose Dace",63,2.45,0.389166084,1.799340549,"6/11/2024","020502061204 Limestone Run"
"1272","LR0-SM","Blacknose Dace",39,0.52,-0.283996656,1.591064607,"6/11/2024","020502061204 Limestone Run"
"1273","LR0-SM","Tessellated Darter",40,0.63,-0.200659451,1.602059991,"6/11/2024","020502061204 Limestone Run"
"1274","LR0-SM","Creek Chub",94,8.68,0.938519725,1.973127854,"6/11/2024","020502061204 Limestone Run"
"1275","LR0-SM","Creek Chub",82,5.63,0.750508395,1.913813852,"6/11/2024","020502061204 Limestone Run"
"1276","LR0-SM","Creek Chub",104,11.73,1.069298012,2.017033339,"6/11/2024","020502061204 Limestone Run"
"1277","LR0-SM","Blacknose Dace",40,0.5,-0.301029996,1.602059991,"6/11/2024","020502061204 Limestone Run"
"1278","LR0-SM","Creek Chub",41,0.6,-0.22184875,1.612783857,"6/11/2024","020502061204 Limestone Run"
"1279","LR0-SM","Tessellated Darter",83,5.41,0.733197265,1.919078092,"6/11/2024","020502061204 Limestone Run"
"1280","LR0-SM","Tessellated Darter",46,0.9,-0.045757491,1.662757832,"6/11/2024","020502061204 Limestone Run"
"1281","LR0-SM","Tessellated Darter",38,0.54,-0.26760624,1.579783597,"6/11/2024","020502061204 Limestone Run"
"1282","LR0-SM","Tessellated Darter",61,1.74,0.240549248,1.785329835,"6/11/2024","020502061204 Limestone Run"
"1283","LR0-SM","Tessellated Darter",56,1.95,0.290034611,1.748188027,"6/11/2024","020502061204 Limestone Run"
"1284","LR0-SM","Creek Chub",128,24.3,1.385606274,2.10720997,"6/11/2024","020502061204 Limestone Run"
"1285","LR0-SM","Creek Chub",41,0.64,-0.193820026,1.612783857,"6/11/2024","020502061204 Limestone Run"
"1286","LR0-SM","Blacknose Dace",42,0.72,-0.142667504,1.62324929,"6/11/2024","020502061204 Limestone Run"
"1287","LR0-SM","Creek Chub",148,29.3,1.46686762,2.170261715,"6/11/2024","020502061204 Limestone Run"
"1288","LR0-SM","Creek Chub",164,47.2,1.673941999,2.214843848,"6/11/2024","020502061204 Limestone Run"
"1289","LR0-SM","Creek Chub",48,1.2,0.079181246,1.681241237,"6/11/2024","020502061204 Limestone Run"
"1290","LR0-SM","Blacknose Dace",83,4.85,0.685741739,1.919078092,"6/11/2024","020502061204 Limestone Run"
"1291","LR0-SM","Tessellated Darter",68,2.6,0.414973348,1.832508913,"6/11/2024","020502061204 Limestone Run"
"1292","LR0-SM","Creek Chub",158,40.3,1.605305046,2.198657087,"6/11/2024","020502061204 Limestone Run"
