"","SiteCode","Species","Length_mm","Wt_g","logW","logL","Date","HUC12Watershed"
"240","LR0-SM","Creek Chub",94,8.68,0.938519725,1.973127854,"6/11/2024","020502061204 Limestone Run"
"241","LR0-SM","Creek Chub",82,5.63,0.750508395,1.913813852,"6/11/2024","020502061204 Limestone Run"
"242","LR0-SM","Creek Chub",104,11.73,1.069298012,2.017033339,"6/11/2024","020502061204 Limestone Run"
"243","LR0-SM","Creek Chub",41,0.6,-0.22184875,1.612783857,"6/11/2024","020502061204 Limestone Run"
"244","LR0-SM","Creek Chub",128,24.3,1.385606274,2.10720997,"6/11/2024","020502061204 Limestone Run"
"245","LR0-SM","Creek Chub",41,0.64,-0.193820026,1.612783857,"6/11/2024","020502061204 Limestone Run"
"246","LR0-SM","Creek Chub",148,29.3,1.46686762,2.170261715,"6/11/2024","020502061204 Limestone Run"
"247","LR0-SM","Creek Chub",164,47.2,1.673941999,2.214843848,"6/11/2024","020502061204 Limestone Run"
"248","LR0-SM","Creek Chub",48,1.2,0.079181246,1.681241237,"6/11/2024","020502061204 Limestone Run"
"249","LR0-SM","Creek Chub",158,40.3,1.605305046,2.198657087,"6/11/2024","020502061204 Limestone Run"
"250","LR0-SM","Creek Chub",130,25.33,1.40363519,2.113943352,"6/11/2024","020502061204 Limestone Run"
"251","LR0-SM","Creek Chub",50,1.24,0.093421685,1.698970004,"6/11/2024","020502061204 Limestone Run"
"252","LR0-SM","Creek Chub",41,0.67,-0.173925197,1.612783857,"6/11/2024","020502061204 Limestone Run"
"253","LR0-SM","Creek Chub",83,5.75,0.759667845,1.919078092,"6/11/2024","020502061204 Limestone Run"
"254","LR0-SM","Creek Chub",87,6.72,0.827369273,1.939519253,"6/11/2024","020502061204 Limestone Run"
"255","LR0-SM","Creek Chub",39,0.54,-0.26760624,1.591064607,"6/11/2024","020502061204 Limestone Run"
"256","LR0-SM","Creek Chub",42,0.8,-0.096910013,1.62324929,"6/11/2024","020502061204 Limestone Run"
"257","LR0-SM","Creek Chub",146,33.6,1.526339277,2.164352856,"6/11/2024","020502061204 Limestone Run"
"258","LR0-SM","Creek Chub",159,41.6,1.619093331,2.201397124,"6/11/2024","020502061204 Limestone Run"
"259","LR0-SM","Creek Chub",74,3.6,0.556302501,1.86923172,"6/11/2024","020502061204 Limestone Run"
"260","LR0-SM","Creek Chub",120,17,1.230448921,2.079181246,"6/11/2024","020502061204 Limestone Run"
"261","LR0-SR","Creek Chub",181,69.93,1.844663528,2.257678575,"6/10/2024","020502061204 Limestone Run"
"262","LR0-SR","Creek Chub",96,8.44,0.926342447,1.982271233,"6/10/2024","020502061204 Limestone Run"
"263","LR0-SR","Creek Chub",44,0.7,-0.15490196,1.643452676,"6/10/2024","020502061204 Limestone Run"
"264","LR0-SR","Creek Chub",47,1.19,0.075546961,1.672097858,"6/10/2024","020502061204 Limestone Run"
"265","LR0-SR","Creek Chub",52,1.37,0.136720567,1.716003344,"6/10/2024","020502061204 Limestone Run"
"266","LR0-SR","Creek Chub",55,1.77,0.247973266,1.740362689,"6/10/2024","020502061204 Limestone Run"
"267","LR0-SR","Creek Chub",81,5.72,0.757396029,1.908485019,"6/10/2024","020502061204 Limestone Run"
"268","LS0-RA","Creek Chub",64,3,0.477121255,1.806179974,"6/1/2022","020503010103 Little Shamokin Creek"
"269","LS0-RA","Creek Chub",130,25.1,1.399673721,2.113943352,"6/1/2022","020503010103 Little Shamokin Creek"
"270","LS0-RA","Creek Chub",50,1.5,0.176091259,1.698970004,"6/1/2022","020503010103 Little Shamokin Creek"
"271","LS0-RA","Creek Chub",70,3.3,0.51851394,1.84509804,"6/1/2022","020503010103 Little Shamokin Creek"
"272","LS0-RA","Creek Chub",55,1.8,0.255272505,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"273","LS0-RA","Creek Chub",92,9.6,0.982271233,1.963787827,"6/1/2022","020503010103 Little Shamokin Creek"
"274","LS0-RA","Creek Chub",130,23,1.361727836,2.113943352,"6/1/2022","020503010103 Little Shamokin Creek"
"275","LS0-RA","Creek Chub",64,3.3,0.51851394,1.806179974,"6/1/2022","020503010103 Little Shamokin Creek"
"276","LS0-RA","Creek Chub",59,1.9,0.278753601,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"277","LS0-RA","Creek Chub",60,2.1,0.322219295,1.77815125,"6/1/2022","020503010103 Little Shamokin Creek"
"278","LS0-RA","Creek Chub",76,4.9,0.69019608,1.880813592,"6/1/2022","020503010103 Little Shamokin Creek"
"279","LS0-RA","Creek Chub",150,35.8,1.553883027,2.176091259,"6/1/2022","020503010103 Little Shamokin Creek"
"280","LS0-RA","Creek Chub",89,7.9,0.897627091,1.949390007,"6/1/2022","020503010103 Little Shamokin Creek"
"281","LS0-RA","Creek Chub",91,8.8,0.944482672,1.959041392,"6/1/2022","020503010103 Little Shamokin Creek"
"282","LS0-RA","Creek Chub",88,7.9,0.897627091,1.944482672,"6/1/2022","020503010103 Little Shamokin Creek"
"283","LS0-RA","Creek Chub",61,6.6,0.819543936,1.785329835,"6/1/2022","020503010103 Little Shamokin Creek"
"284","LS0-RA","Creek Chub",50,1.8,0.255272505,1.698970004,"6/1/2022","020503010103 Little Shamokin Creek"
"285","LS0-RA","Creek Chub",67,3,0.477121255,1.826074803,"6/1/2022","020503010103 Little Shamokin Creek"
"286","LS0-RA","Creek Chub",53,1.6,0.204119983,1.72427587,"6/1/2022","020503010103 Little Shamokin Creek"
"287","LS0-RA","Creek Chub",52,1.3,0.113943352,1.716003344,"6/1/2022","020503010103 Little Shamokin Creek"
"288","LS0-RA","Creek Chub",64,3,0.477121255,1.806179974,"6/1/2022","020503010103 Little Shamokin Creek"
"289","LS0-RA","Creek Chub",85,6.8,0.832508913,1.929418926,"6/1/2022","020503010103 Little Shamokin Creek"
"290","LS0-RA","Creek Chub",52,1.6,0.204119983,1.716003344,"6/1/2022","020503010103 Little Shamokin Creek"
"291","LS0-RA","Creek Chub",70,3.8,0.579783597,1.84509804,"6/1/2022","020503010103 Little Shamokin Creek"
"292","LS0-RA","Creek Chub",70,4.2,0.62324929,1.84509804,"6/1/2022","020503010103 Little Shamokin Creek"
"293","LS0-RA","Creek Chub",70,4.4,0.643452676,1.84509804,"6/1/2022","020503010103 Little Shamokin Creek"
"294","LS0-RA","Creek Chub",120,19.4,1.28780173,2.079181246,"6/1/2022","020503010103 Little Shamokin Creek"
"295","LS0-RA","Creek Chub",61,2.5,0.397940009,1.785329835,"6/1/2022","020503010103 Little Shamokin Creek"
"296","LS0-RA","Creek Chub",75,4.8,0.681241237,1.875061263,"6/1/2022","020503010103 Little Shamokin Creek"
"297","LS0-RA","Creek Chub",55,2,0.301029996,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"298","LS0-RA","Creek Chub",52,1.4,0.146128036,1.716003344,"6/1/2022","020503010103 Little Shamokin Creek"
"299","LS0-RA","Creek Chub",62,2.7,0.431363764,1.792391689,"6/1/2022","020503010103 Little Shamokin Creek"
"300","LS0-RA","Creek Chub",55,1.9,0.278753601,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"301","LS0-RA","Creek Chub",95,11.4,1.056904851,1.977723605,"6/1/2022","020503010103 Little Shamokin Creek"
"302","LS0-RA","Creek Chub",113,16.5,1.217483944,2.053078443,"6/1/2022","020503010103 Little Shamokin Creek"
"303","LU0-EL","Creek Chub",72,4.9,0.69019608,1.857332496,"6/2/2025","020502061206 Miller Run-Limestone Run"
"304","LU0-EL","Creek Chub",52,1.4,0.146128036,1.716003344,"6/2/2025","020502061206 Miller Run-Limestone Run"
"305","LU0-EL","Creek Chub",58,2.1,0.322219295,1.763427994,"6/2/2025","020502061206 Miller Run-Limestone Run"
"306","LU0-EL","Creek Chub",50,1.7,0.230448921,1.698970004,"6/2/2025","020502061206 Miller Run-Limestone Run"
"307","LU0-EL","Creek Chub",44,0.8,-0.096910013,1.643452676,"6/2/2025","020502061206 Miller Run-Limestone Run"
"308","LU0-EL","Creek Chub",86,7.4,0.86923172,1.934498451,"6/2/2025","020502061206 Miller Run-Limestone Run"
"309","LU0-EL","Creek Chub",111,16.5,1.217483944,2.045322979,"6/2/2025","020502061206 Miller Run-Limestone Run"
"310","LU0-EL","Creek Chub",75,4.7,0.672097858,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"311","LU0-EL","Creek Chub",62,2.5,0.397940009,1.792391689,"6/2/2025","020502061206 Miller Run-Limestone Run"
"312","LU0-EL","Creek Chub",42,0.6,-0.22184875,1.62324929,"6/2/2025","020502061206 Miller Run-Limestone Run"
"313","LU0-EL","Creek Chub",59,2,0.301029996,1.770852012,"6/2/2025","020502061206 Miller Run-Limestone Run"
"314","LU0-EL","Creek Chub",54,1.7,0.230448921,1.73239376,"6/2/2025","020502061206 Miller Run-Limestone Run"
"315","LU0-EL","Creek Chub",79,6.2,0.792391689,1.897627091,"6/2/2025","020502061206 Miller Run-Limestone Run"
"316","LU0-EL","Creek Chub",65,3,0.477121255,1.812913357,"6/2/2025","020502061206 Miller Run-Limestone Run"
"317","LU0-EL","Creek Chub",51,1.64,0.214843848,1.707570176,"6/2/2025","020502061206 Miller Run-Limestone Run"
"318","LU0-EL","Creek Chub",87,6.6,0.819543936,1.939519253,"6/2/2025","020502061206 Miller Run-Limestone Run"
"319","LU0-EL","Creek Chub",54,2,0.301029996,1.73239376,"6/2/2025","020502061206 Miller Run-Limestone Run"
"320","LU0-EL","Creek Chub",54,1.69,0.227886705,1.73239376,"6/2/2025","020502061206 Miller Run-Limestone Run"
"321","LU0-EL","Creek Chub",46,1.03,0.012837225,1.662757832,"6/2/2025","020502061206 Miller Run-Limestone Run"
"322","LU0-EL","Creek Chub",47,1.1,0.041392685,1.672097858,"6/2/2025","020502061206 Miller Run-Limestone Run"
"323","LU0-EL","Creek Chub",45,1,0,1.653212514,"6/2/2025","020502061206 Miller Run-Limestone Run"
"324","LU0-EL","Creek Chub",75,4.32,0.635483747,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"325","LU0-EL","Creek Chub",52,2.1,0.322219295,1.716003344,"6/2/2025","020502061206 Miller Run-Limestone Run"
"326","LU0-EL","Creek Chub",56,1.8,0.255272505,1.748188027,"6/2/2025","020502061206 Miller Run-Limestone Run"
"327","LU0-EL","Creek Chub",75,4.72,0.673941999,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"328","LU0-EL","Creek Chub",54,1.46,0.164352856,1.73239376,"6/2/2025","020502061206 Miller Run-Limestone Run"
"329","LU0-EL","Creek Chub",107,12.4,1.093421685,2.029383778,"6/2/2025","020502061206 Miller Run-Limestone Run"
"330","LU0-EL","Creek Chub",51,0.86,-0.065501549,1.707570176,"6/2/2025","020502061206 Miller Run-Limestone Run"
"331","LU0-EL","Creek Chub",51,2.2,0.342422681,1.707570176,"6/2/2025","020502061206 Miller Run-Limestone Run"
"332","Osborne.Kettle","Creek Chub",45,0.7,-0.15490196,1.653212514,"7/17/2023","020502030105 Middle Kettle Creek"
"333","Osborne.Kettle","Creek Chub",51,1.3,0.113943352,1.707570176,"7/17/2023","020502030105 Middle Kettle Creek"
"334","Osborne.Kettle","Creek Chub",81,4.6,0.662757832,1.908485019,"7/17/2023","020502030105 Middle Kettle Creek"
"335","Osborne.Kettle","Creek Chub",54,2,0.301029996,1.73239376,"7/17/2023","020502030105 Middle Kettle Creek"
"336","Osborne.Kettle","Creek Chub",80,4.4,0.643452676,1.903089987,"7/17/2023","020502030105 Middle Kettle Creek"
"337","Osborne.Kettle","Creek Chub",47,0.8,-0.096910013,1.672097858,"7/17/2023","020502030105 Middle Kettle Creek"
"338","Osborne.Kettle","Creek Chub",81,4.5,0.653212514,1.908485019,"7/17/2023","020502030105 Middle Kettle Creek"
"339","Osborne.Kettle","Creek Chub",57,2,0.301029996,1.755874856,"7/17/2023","020502030105 Middle Kettle Creek"
"340","Osborne.Kettle","Creek Chub",57,1.8,0.255272505,1.755874856,"7/17/2023","020502030105 Middle Kettle Creek"
"341","Osborne.Kettle","Creek Chub",51,1.5,0.176091259,1.707570176,"7/17/2023","020502030105 Middle Kettle Creek"
"342","Osborne.Kettle","Creek Chub",59,2.3,0.361727836,1.770852012,"7/17/2023","020502030105 Middle Kettle Creek"
"343","Osborne.Kettle","Creek Chub",69,3.6,0.556302501,1.838849091,"7/17/2023","020502030105 Middle Kettle Creek"
"344","Osborne.Kettle","Creek Chub",80,4.6,0.662757832,1.903089987,"7/17/2023","020502030105 Middle Kettle Creek"
"345","Osborne.Kettle","Creek Chub",75,5.9,0.770852012,1.875061263,"7/17/2023","020502030105 Middle Kettle Creek"
"346","Osborne.Kettle","Creek Chub",72,4.4,0.643452676,1.857332496,"7/17/2023","020502030105 Middle Kettle Creek"
"347","Osborne.Kettle","Creek Chub",78,4.6,0.662757832,1.892094603,"7/17/2023","020502030105 Middle Kettle Creek"
"348","Osborne.Kettle","Creek Chub",69,3,0.477121255,1.838849091,"7/17/2023","020502030105 Middle Kettle Creek"
"349","PC0-SS","Creek Chub",96,10.4,1.017033339,1.982271233,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"350","PC0-SS","Creek Chub",50,1.4,0.146128036,1.698970004,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"351","PC0-SS","Creek Chub",77,4.8,0.681241237,1.886490725,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"352","PC0-SS","Creek Chub",79,4.5,0.653212514,1.897627091,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"353","PC0-SS","Creek Chub",34,0.4,-0.397940009,1.531478917,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"354","PC0-SS","Creek Chub",86,8.3,0.919078092,1.934498451,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"355","PK0-BP","Creek Chub",53,1.41,0.149219113,1.72427587,"6/16/2025","020502060504 Plunketts Creek"
"356","PK0-BP","Creek Chub",50,1.37,0.136720567,1.698970004,"6/16/2025","020502060504 Plunketts Creek"
"357","PK0-BP","Creek Chub",74,4.68,0.670245853,1.86923172,"6/16/2025","020502060504 Plunketts Creek"
"358","PK0-BP","Creek Chub",52,1.4,0.146128036,1.716003344,"6/16/2025","020502060504 Plunketts Creek"
"359","PK0-BP","Creek Chub",72,4.29,0.632457292,1.857332496,"6/16/2025","020502060504 Plunketts Creek"
"360","PK0-BP","Creek Chub",54,1.72,0.235528447,1.73239376,"6/16/2025","020502060504 Plunketts Creek"
"361","PK0-BP","Creek Chub",58,1.92,0.283301229,1.763427994,"6/16/2025","020502060504 Plunketts Creek"
"362","PK0-BP","Creek Chub",48,1.09,0.037426498,1.681241237,"6/16/2025","020502060504 Plunketts Creek"
"363","PK0-BP","Creek Chub",81,6.24,0.79518459,1.908485019,"6/16/2025","020502060504 Plunketts Creek"
"364","PK0-BP","Creek Chub",64,2.62,0.418301291,1.806179974,"6/16/2025","020502060504 Plunketts Creek"
"365","PK0-BP","Creek Chub",47,1.09,0.037426498,1.672097858,"6/16/2025","020502060504 Plunketts Creek"
"366","PK0-BP","Creek Chub",101,10.56,1.023663918,2.004321374,"6/16/2025","020502060504 Plunketts Creek"
"367","PK0-BP","Creek Chub",74,4.2,0.62324929,1.86923172,"6/16/2025","020502060504 Plunketts Creek"
"368","PK0-BP","Creek Chub",105,12.03,1.080265627,2.021189299,"6/16/2025","020502060504 Plunketts Creek"
"369","PK0-BP","Creek Chub",63,2.73,0.436162647,1.799340549,"6/16/2025","020502060504 Plunketts Creek"
"370","PK0-BP","Creek Chub",69,3.82,0.582063363,1.838849091,"6/16/2025","020502060504 Plunketts Creek"
"371","PK0-BP","Creek Chub",57,1.84,0.264817823,1.755874856,"6/16/2025","020502060504 Plunketts Creek"
"372","PK0-BP","Creek Chub",104,11.83,1.072984745,2.017033339,"6/16/2025","020502060504 Plunketts Creek"
"373","PK0-BP","Creek Chub",58,2.38,0.376576957,1.763427994,"6/16/2025","020502060504 Plunketts Creek"
"374","PK0-BP","Creek Chub",58,1.96,0.292256071,1.763427994,"6/16/2025","020502060504 Plunketts Creek"
"375","PK0-BP","Creek Chub",60,2.18,0.338456494,1.77815125,"6/16/2025","020502060504 Plunketts Creek"
"376","PK0-BP","Creek Chub",63,2.37,0.374748346,1.799340549,"6/16/2025","020502060504 Plunketts Creek"
"377","PK0-BP","Creek Chub",56,1.83,0.26245109,1.748188027,"6/16/2025","020502060504 Plunketts Creek"
"378","PK0-BP","Creek Chub",52,1.42,0.152288344,1.716003344,"6/16/2025","020502060504 Plunketts Creek"
"379","PK0-BP","Creek Chub",58,1.99,0.298853076,1.763427994,"6/16/2025","020502060504 Plunketts Creek"
"380","PK0-BP","Creek Chub",104,12.23,1.087426457,2.017033339,"6/16/2025","020502060504 Plunketts Creek"
"381","PK0-BP","Creek Chub",61,2.47,0.392696953,1.785329835,"6/16/2025","020502060504 Plunketts Creek"
"382","PK0-BP","Creek Chub",47,0.99,-0.004364805,1.672097858,"6/16/2025","020502060504 Plunketts Creek"
"383","PK0-BP","Creek Chub",57,1.93,0.285557309,1.755874856,"6/16/2025","020502060504 Plunketts Creek"
"384","PK0-BP","Creek Chub",50,1.19,0.075546961,1.698970004,"6/16/2025","020502060504 Plunketts Creek"
"385","PK0-BP","Creek Chub",43,0.86,-0.065501549,1.633468456,"6/25/2024","020502060504 Plunketts Creek"
"386","PK0-BP","Creek Chub",65,2.99,0.475671188,1.812913357,"6/25/2024","020502060504 Plunketts Creek"
"387","PK0-BP","Creek Chub",61,2.35,0.371067862,1.785329835,"6/25/2024","020502060504 Plunketts Creek"
"388","PK0-BP","Creek Chub",97,9.99,0.999565488,1.986771734,"6/25/2024","020502060504 Plunketts Creek"
"389","PK0-BP","Creek Chub",64,2.64,0.421603927,1.806179974,"6/25/2024","020502060504 Plunketts Creek"
"390","PK0-BP","Creek Chub",41,0.5,-0.301029996,1.612783857,"6/13/2023","020502060504 Plunketts Creek"
"391","PK0-BP","Creek Chub",63,2.8,0.447158031,1.799340549,"6/13/2023","020502060504 Plunketts Creek"
"392","PK0-BP","Creek Chub",70,3.1,0.491361694,1.84509804,"6/13/2023","020502060504 Plunketts Creek"
"393","PK0-BP","Creek Chub",44,0.8,-0.096910013,1.643452676,"6/13/2023","020502060504 Plunketts Creek"
"394","PK0-BP","Creek Chub",40,0.6,-0.22184875,1.602059991,"6/13/2023","020502060504 Plunketts Creek"
"395","PK0-BP","Creek Chub",59,2.1,0.322219295,1.770852012,"6/13/2023","020502060504 Plunketts Creek"
"396","PK0-BP","Creek Chub",42,0.7,-0.15490196,1.62324929,"6/13/2023","020502060504 Plunketts Creek"
"397","PK0-BP","Creek Chub",92,8.5,0.929418926,1.963787827,"6/13/2023","020502060504 Plunketts Creek"
"398","PK0-BP","Creek Chub",43,0.7,-0.15490196,1.633468456,"6/13/2023","020502060504 Plunketts Creek"
"399","PK0-BP","Creek Chub",37,0.5,-0.301029996,1.568201724,"6/13/2023","020502060504 Plunketts Creek"
"400","PK0-BP","Creek Chub",40,0.5,-0.301029996,1.602059991,"6/13/2023","020502060504 Plunketts Creek"
"401","PK0-BP","Creek Chub",42,0.7,-0.15490196,1.62324929,"6/13/2023","020502060504 Plunketts Creek"
"402","PK0-BP","Creek Chub",54,1.7,0.230448921,1.73239376,"6/13/2023","020502060504 Plunketts Creek"
"403","PK0-BP","Creek Chub",62,2.6,0.414973348,1.792391689,"6/13/2023","020502060504 Plunketts Creek"
"404","PK0-BP","Creek Chub",43,0.8,-0.096910013,1.633468456,"6/13/2023","020502060504 Plunketts Creek"
"405","PK0-BP","Creek Chub",56,1.6,0.204119983,1.748188027,"6/13/2023","020502060504 Plunketts Creek"
"406","PK0-BP","Creek Chub",109,14.2,1.152288344,2.037426498,"6/13/2023","020502060504 Plunketts Creek"
"407","PK0-BP","Creek Chub",54,1.4,0.146128036,1.73239376,"6/13/2023","020502060504 Plunketts Creek"
"408","PK0-BP","Creek Chub",68,3.3,0.51851394,1.832508913,"6/13/2023","020502060504 Plunketts Creek"
"409","PK0-BP","Creek Chub",65,2.8,0.447158031,1.812913357,"6/13/2023","020502060504 Plunketts Creek"
"410","PK0-BP","Creek Chub",53,1.61,0.206825876,1.72427587,"6/25/2024","020502060504 Plunketts Creek"
"411","PK0-BP","Creek Chub",62,2.68,0.428134794,1.792391689,"6/25/2024","020502060504 Plunketts Creek"
"412","PK0-BP","Creek Chub",63,2.5,0.397940009,1.799340549,"6/25/2024","020502060504 Plunketts Creek"
"413","PK0-BP","Creek Chub",70,3.67,0.564666064,1.84509804,"6/25/2024","020502060504 Plunketts Creek"
"414","PK0-BP","Creek Chub",59,3.02,0.480006943,1.770852012,"6/25/2024","020502060504 Plunketts Creek"
"415","PK0-BP","Creek Chub",53,2.1,0.322219295,1.72427587,"6/25/2024","020502060504 Plunketts Creek"
"416","PK0-BP","Creek Chub",79,5.16,0.712649702,1.897627091,"6/25/2024","020502060504 Plunketts Creek"
"417","PK0-BP","Creek Chub",85,5.87,0.768638101,1.929418926,"6/25/2024","020502060504 Plunketts Creek"
"418","PK0-BP","Creek Chub",62,2.32,0.365487985,1.792391689,"6/25/2024","020502060504 Plunketts Creek"
"419","PK0-BP","Creek Chub",61,3.39,0.530199698,1.785329835,"6/25/2024","020502060504 Plunketts Creek"
"420","PK0-BP","Creek Chub",52,1.36,0.133538908,1.716003344,"6/25/2024","020502060504 Plunketts Creek"
"421","PK0-BP","Creek Chub",70,3.73,0.571708832,1.84509804,"6/25/2024","020502060504 Plunketts Creek"
"422","PK0-BP","Creek Chub",61,2.3,0.361727836,1.785329835,"6/25/2024","020502060504 Plunketts Creek"
"423","PK0-BP","Creek Chub",62,2.34,0.369215857,1.792391689,"6/25/2024","020502060504 Plunketts Creek"
"424","PK0-BP","Creek Chub",54,1.65,0.217483944,1.73239376,"6/25/2024","020502060504 Plunketts Creek"
"425","PK0-BP","Creek Chub",55,1.66,0.220108088,1.740362689,"6/25/2024","020502060504 Plunketts Creek"
"426","PK0-BP","Creek Chub",63,2,0.301029996,1.799340549,"6/25/2024","020502060504 Plunketts Creek"
"427","PK0-BP","Creek Chub",66,2.33,0.367355921,1.819543936,"6/25/2024","020502060504 Plunketts Creek"
"428","PK0-BP","Creek Chub",53,1.69,0.227886705,1.72427587,"6/25/2024","020502060504 Plunketts Creek"
"429","PK0-BP","Creek Chub",55,1.3,0.113943352,1.740362689,"6/13/2023","020502060504 Plunketts Creek"
"430","PK0-BP","Creek Chub",50,1.2,0.079181246,1.698970004,"6/13/2023","020502060504 Plunketts Creek"
"431","PK0-BP","Creek Chub",48,1.2,0.079181246,1.681241237,"6/13/2023","020502060504 Plunketts Creek"
"432","PK0-BP","Creek Chub",61,2.3,0.361727836,1.785329835,"6/13/2023","020502060504 Plunketts Creek"
"433","PK0-BP","Creek Chub",48,1.2,0.079181246,1.681241237,"6/13/2023","020502060504 Plunketts Creek"
"434","PK0-BP","Creek Chub",90,7.56,0.878521796,1.954242509,"6/25/2024","020502060504 Plunketts Creek"
"435","PK0-BP","Creek Chub",52,1.46,0.164352856,1.716003344,"6/25/2024","020502060504 Plunketts Creek"
"436","PK0-BP","Creek Chub",91,8.23,0.915399835,1.959041392,"6/25/2024","020502060504 Plunketts Creek"
"437","PK0-BP","Creek Chub",64,2.26,0.354108439,1.806179974,"6/25/2024","020502060504 Plunketts Creek"
"438","PK0-BP","Creek Chub",42,0.7,-0.15490196,1.62324929,"6/13/2023","020502060504 Plunketts Creek"
"439","PK0-BP","Creek Chub",30,0.2,-0.698970004,1.477121255,"6/13/2023","020502060504 Plunketts Creek"
"440","PK0-BP","Creek Chub",63,2.7,0.431363764,1.799340549,"6/13/2023","020502060504 Plunketts Creek"
"441","PK0-BP","Creek Chub",37,0.5,-0.301029996,1.568201724,"6/13/2023","020502060504 Plunketts Creek"
"442","PK0-BP","Creek Chub",72,4.2,0.62324929,1.857332496,"6/13/2023","020502060504 Plunketts Creek"
"443","PK0-BP","Creek Chub",65,2.77,0.442479769,1.812913357,"6/25/2024","020502060504 Plunketts Creek"
"444","PK0-BP","Creek Chub",57,2.01,0.303196057,1.755874856,"6/25/2024","020502060504 Plunketts Creek"
"445","PK0-CH-W","Creek Chub",60,2.01,0.303196057,1.77815125,"6/18/2024","020502060504 Plunketts Creek"
"446","PK0-CH-W","Creek Chub",56,1.66,0.220108088,1.748188027,"6/18/2024","020502060504 Plunketts Creek"
"447","PK0-CH-W","Creek Chub",135,23.83,1.377124042,2.130333768,"6/18/2024","020502060504 Plunketts Creek"
"448","PK0-CH-W","Creek Chub",51,1.3,0.113943352,1.707570176,"6/13/2023","020502060504 Plunketts Creek"
"449","PK0-CH-W","Creek Chub",46,1.05,0.021189299,1.662757832,"6/10/2025","020502060504 Plunketts Creek"
"450","PK0-CH-W","Creek Chub",66,2.76,0.440909082,1.819543936,"6/10/2025","020502060504 Plunketts Creek"
"451","PK0-CH-W","Creek Chub",69,3.47,0.540329475,1.838849091,"6/10/2025","020502060504 Plunketts Creek"
"452","PK0-CH-W","Creek Chub",55,1.48,0.170261715,1.740362689,"6/18/2024","020502060504 Plunketts Creek"
"453","PK0-CH-W","Creek Chub",58,1.8,0.255272505,1.763427994,"6/13/2023","020502060504 Plunketts Creek"
"454","PK0-CH-W","Creek Chub",95,7.8,0.892094603,1.977723605,"6/13/2023","020502060504 Plunketts Creek"
"455","PK0-CH-W","Creek Chub",61,2.2,0.342422681,1.785329835,"6/13/2023","020502060504 Plunketts Creek"
"456","PK0-CH-W","Creek Chub",53,1.4,0.146128036,1.72427587,"6/13/2023","020502060504 Plunketts Creek"
"457","PK0-CH-W","Creek Chub",84,4.9,0.69019608,1.924279286,"6/13/2023","020502060504 Plunketts Creek"
"458","PK0-CH-W","Creek Chub",76,4.4,0.643452676,1.880813592,"6/13/2023","020502060504 Plunketts Creek"
"459","PK0-CH-W","Creek Chub",52,1.5,0.176091259,1.716003344,"6/13/2023","020502060504 Plunketts Creek"
"460","PK0-CH-W","Creek Chub",61,2.36,0.372912003,1.785329835,"6/10/2025","020502060504 Plunketts Creek"
"461","PK0-CH-W","Creek Chub",60,2.56,0.408239965,1.77815125,"6/10/2025","020502060504 Plunketts Creek"
"462","PK0-CH-W","Creek Chub",66,2.96,0.471291711,1.819543936,"6/10/2025","020502060504 Plunketts Creek"
"463","PK0-CH-W","Creek Chub",65,2.9,0.462397998,1.812913357,"6/10/2025","020502060504 Plunketts Creek"
"464","PK0-CH-W","Creek Chub",56,1.78,0.250420002,1.748188027,"6/10/2025","020502060504 Plunketts Creek"
"465","PK0-CH-W","Creek Chub",66,2.38,0.376576957,1.819543936,"6/10/2025","020502060504 Plunketts Creek"
"466","PK0-CH-W","Creek Chub",55,1.95,0.290034611,1.740362689,"6/10/2025","020502060504 Plunketts Creek"
"467","PK0-CH-W","Creek Chub",57,2,0.301029996,1.755874856,"6/10/2025","020502060504 Plunketts Creek"
"468","PK0-CH-W","Creek Chub",100,9.46,0.975891136,2,"6/10/2025","020502060504 Plunketts Creek"
"469","PK0-CH-W","Creek Chub",66,2.96,0.471291711,1.819543936,"6/10/2025","020502060504 Plunketts Creek"
"470","PK0-CH-W","Creek Chub",65,2.97,0.472756449,1.812913357,"6/10/2025","020502060504 Plunketts Creek"
"471","PK0-CH-W","Creek Chub",97,1.07,0.029383778,1.986771734,"6/10/2025","020502060504 Plunketts Creek"
"472","PK0-CH-W","Creek Chub",93,7.62,0.881954971,1.968482949,"6/10/2025","020502060504 Plunketts Creek"
"473","PK0-CH-W","Creek Chub",53,1.96,0.292256071,1.72427587,"6/10/2025","020502060504 Plunketts Creek"
"474","PK0-CH-W","Creek Chub",104,16.32,1.212720154,2.017033339,"6/10/2025","020502060504 Plunketts Creek"
