"","SiteCode","Species","Length_mm","Wt_g","logW","logL","Date","HUC12Watershed"
"440","LR0-FM-M","Blacknose Dace",49,1.02,0.008600172,1.69019608,"6/11/2024","020502061204 Limestone Run"
"441","LR0-FM-M","Blacknose Dace",64,2.42,0.383815366,1.806179974,"6/11/2024","020502061204 Limestone Run"
"442","LR0-FM-M","Blacknose Dace",54,1.26,0.100370545,1.73239376,"6/11/2024","020502061204 Limestone Run"
"443","LR0-FM-M","Blacknose Dace",68,2.45,0.389166084,1.832508913,"6/11/2024","020502061204 Limestone Run"
"444","LR0-FM-M","Blacknose Dace",61,2.17,0.336459734,1.785329835,"6/11/2024","020502061204 Limestone Run"
"445","LR0-FM-M","Blacknose Dace",69,2.55,0.40654018,1.838849091,"6/11/2024","020502061204 Limestone Run"
"446","LR0-FM-M","Blacknose Dace",70,2.49,0.396199347,1.84509804,"6/11/2024","020502061204 Limestone Run"
"447","LR0-FM-M","Blacknose Dace",53,1.34,0.127104798,1.72427587,"6/11/2024","020502061204 Limestone Run"
"448","LR0-FM-M","Blacknose Dace",63,2.26,0.354108439,1.799340549,"6/11/2024","020502061204 Limestone Run"
"449","LR0-FM-M","Blacknose Dace",53,1.18,0.071882007,1.72427587,"6/11/2024","020502061204 Limestone Run"
"450","LR0-FM-M","Blacknose Dace",59,2.06,0.31386722,1.770852012,"6/11/2024","020502061204 Limestone Run"
"451","LR0-FM-M","Blacknose Dace",66,2.46,0.390935107,1.819543936,"6/11/2024","020502061204 Limestone Run"
"452","LR0-FM-M","Blacknose Dace",67,2.84,0.45331834,1.826074803,"6/11/2024","020502061204 Limestone Run"
"453","LR0-FM-M","Blacknose Dace",62,2.02,0.305351369,1.792391689,"6/11/2024","020502061204 Limestone Run"
"454","LR0-FM-M","Blacknose Dace",61,2.07,0.315970345,1.785329835,"6/11/2024","020502061204 Limestone Run"
"455","LR0-FM-M","Blacknose Dace",69,2.72,0.434568904,1.838849091,"6/11/2024","020502061204 Limestone Run"
"456","LR0-FM-M","Blacknose Dace",62,2.43,0.385606274,1.792391689,"6/11/2024","020502061204 Limestone Run"
"457","LR0-FM-M","Blacknose Dace",70,3.06,0.485721426,1.84509804,"6/11/2024","020502061204 Limestone Run"
"458","LR0-FM-M","Blacknose Dace",62,2.4,0.380211242,1.792391689,"6/11/2024","020502061204 Limestone Run"
"459","LR0-FM-M","Blacknose Dace",66,2.11,0.324282455,1.819543936,"6/11/2024","020502061204 Limestone Run"
"460","LR0-FM-M","Blacknose Dace",75,3.63,0.559906625,1.875061263,"6/11/2024","020502061204 Limestone Run"
"461","LR0-FM-M","Blacknose Dace",65,2.73,0.436162647,1.812913357,"6/11/2024","020502061204 Limestone Run"
"462","LR0-FM-M","Blacknose Dace",60,1.81,0.257678575,1.77815125,"6/11/2024","020502061204 Limestone Run"
"463","LR0-FM-M","Blacknose Dace",65,2.57,0.409933123,1.812913357,"6/11/2024","020502061204 Limestone Run"
"464","LR0-FM-M","Blacknose Dace",53,1.61,0.206825876,1.72427587,"6/11/2024","020502061204 Limestone Run"
"465","LR0-FM-M","Blacknose Dace",51,1.12,0.049218023,1.707570176,"6/11/2024","020502061204 Limestone Run"
"466","LR0-FM-M","Blacknose Dace",67,2.84,0.45331834,1.826074803,"6/11/2024","020502061204 Limestone Run"
"467","LR0-FM-M","Blacknose Dace",50,1.09,0.037426498,1.698970004,"6/11/2024","020502061204 Limestone Run"
"468","LR0-FM-M","Blacknose Dace",64,3.07,0.487138375,1.806179974,"6/11/2024","020502061204 Limestone Run"
"469","LR0-PF","Blacknose Dace",58,1.81,0.257678575,1.763427994,"6/17/2024","020502061204 Limestone Run"
"470","LR0-PF","Blacknose Dace",76,4.68,0.670245853,1.880813592,"6/17/2024","020502061204 Limestone Run"
"471","LR0-PF","Blacknose Dace",78,4.78,0.679427897,1.892094603,"6/17/2024","020502061204 Limestone Run"
"472","LR0-PF","Blacknose Dace",46,0.96,-0.017728767,1.662757832,"6/17/2024","020502061204 Limestone Run"
"473","LR0-PF","Blacknose Dace",70,3.51,0.545307116,1.84509804,"6/17/2024","020502061204 Limestone Run"
"474","LR0-PF","Blacknose Dace",74,3.33,0.522444234,1.86923172,"6/17/2024","020502061204 Limestone Run"
"475","LR0-PF","Blacknose Dace",57,1.89,0.276461804,1.755874856,"6/17/2024","020502061204 Limestone Run"
"476","LR0-PF","Blacknose Dace",44,0.7,-0.15490196,1.643452676,"6/17/2024","020502061204 Limestone Run"
"477","LR0-PF","Blacknose Dace",81,3.99,0.600972896,1.908485019,"6/17/2024","020502061204 Limestone Run"
"478","LR0-PF","Blacknose Dace",50,1.15,0.06069784,1.698970004,"6/17/2024","020502061204 Limestone Run"
"479","LR0-PF","Blacknose Dace",35,0.45,-0.346787486,1.544068044,"6/17/2024","020502061204 Limestone Run"
"480","LR0-PF","Blacknose Dace",57,1.79,0.252853031,1.755874856,"6/17/2024","020502061204 Limestone Run"
"481","LR0-PF","Blacknose Dace",60,2.17,0.336459734,1.77815125,"6/17/2024","020502061204 Limestone Run"
"482","LR0-PF","Blacknose Dace",41,0.62,-0.207608311,1.612783857,"6/17/2024","020502061204 Limestone Run"
"483","LR0-PF","Blacknose Dace",81,5.26,0.720985744,1.908485019,"6/17/2024","020502061204 Limestone Run"
"484","LR0-PF","Blacknose Dace",68,3.15,0.498310554,1.832508913,"6/17/2024","020502061204 Limestone Run"
"485","LR0-PF","Blacknose Dace",47,0.87,-0.060480747,1.672097858,"6/17/2024","020502061204 Limestone Run"
"486","LR0-PF","Blacknose Dace",74,3.38,0.5289167,1.86923172,"6/17/2024","020502061204 Limestone Run"
"487","LR0-PF","Blacknose Dace",63,1.26,0.100370545,1.799340549,"6/17/2024","020502061204 Limestone Run"
"488","LR0-PF","Blacknose Dace",40,0.67,-0.173925197,1.602059991,"6/17/2024","020502061204 Limestone Run"
"489","LR0-PF","Blacknose Dace",66,2.98,0.474216264,1.819543936,"6/17/2024","020502061204 Limestone Run"
"490","LR0-PF","Blacknose Dace",62,2.31,0.36361198,1.792391689,"6/17/2024","020502061204 Limestone Run"
"491","LR0-PF","Blacknose Dace",69,2.87,0.457881897,1.838849091,"6/17/2024","020502061204 Limestone Run"
"492","LR0-PF","Blacknose Dace",65,2.85,0.45484486,1.812913357,"6/17/2024","020502061204 Limestone Run"
"493","LR0-PF","Blacknose Dace",59,1.84,0.264817823,1.770852012,"6/17/2024","020502061204 Limestone Run"
"494","LR0-PF","Blacknose Dace",61,1.45,0.161368002,1.785329835,"6/17/2024","020502061204 Limestone Run"
"495","LR0-PF","Blacknose Dace",78,4.58,0.660865478,1.892094603,"6/17/2024","020502061204 Limestone Run"
"496","LR0-PF","Blacknose Dace",74,2.13,0.328379603,1.86923172,"6/17/2024","020502061204 Limestone Run"
"497","LR0-PF","Blacknose Dace",71,3.46,0.539076099,1.851258349,"6/17/2024","020502061204 Limestone Run"
"498","LR0-PF","Blacknose Dace",60,1.85,0.267171728,1.77815125,"6/17/2024","020502061204 Limestone Run"
"499","LR0-SM","Blacknose Dace",70,3.2,0.505149978,1.84509804,"6/11/2024","020502061204 Limestone Run"
"500","LR0-SM","Blacknose Dace",47,0.94,-0.026872146,1.672097858,"6/11/2024","020502061204 Limestone Run"
"501","LR0-SM","Blacknose Dace",41,0.53,-0.27572413,1.612783857,"6/11/2024","020502061204 Limestone Run"
"502","LR0-SM","Blacknose Dace",34,0.3,-0.522878745,1.531478917,"6/11/2024","020502061204 Limestone Run"
"503","LR0-SM","Blacknose Dace",47,0.99,-0.004364805,1.672097858,"6/11/2024","020502061204 Limestone Run"
"504","LR0-SM","Blacknose Dace",45,0.81,-0.091514981,1.653212514,"6/11/2024","020502061204 Limestone Run"
"505","LR0-SM","Blacknose Dace",84,5.27,0.721810615,1.924279286,"6/11/2024","020502061204 Limestone Run"
"506","LR0-SM","Blacknose Dace",49,0.97,-0.013228266,1.69019608,"6/11/2024","020502061204 Limestone Run"
"507","LR0-SM","Blacknose Dace",38,0.47,-0.327902142,1.579783597,"6/11/2024","020502061204 Limestone Run"
"508","LR0-SM","Blacknose Dace",47,0.8,-0.096910013,1.672097858,"6/11/2024","020502061204 Limestone Run"
"509","LR0-SM","Blacknose Dace",34,0.34,-0.468521083,1.531478917,"6/11/2024","020502061204 Limestone Run"
"510","LR0-SM","Blacknose Dace",72,3.43,0.53529412,1.857332496,"6/11/2024","020502061204 Limestone Run"
"511","LR0-SM","Blacknose Dace",43,0.7,-0.15490196,1.633468456,"6/11/2024","020502061204 Limestone Run"
"512","LR0-SM","Blacknose Dace",61,2.13,0.328379603,1.785329835,"6/11/2024","020502061204 Limestone Run"
"513","LR0-SM","Blacknose Dace",63,2.45,0.389166084,1.799340549,"6/11/2024","020502061204 Limestone Run"
"514","LR0-SM","Blacknose Dace",39,0.52,-0.283996656,1.591064607,"6/11/2024","020502061204 Limestone Run"
"515","LR0-SM","Blacknose Dace",40,0.5,-0.301029996,1.602059991,"6/11/2024","020502061204 Limestone Run"
"516","LR0-SM","Blacknose Dace",42,0.72,-0.142667504,1.62324929,"6/11/2024","020502061204 Limestone Run"
"517","LR0-SM","Blacknose Dace",83,4.85,0.685741739,1.919078092,"6/11/2024","020502061204 Limestone Run"
"518","LR0-SM","Blacknose Dace",61,2,0.301029996,1.785329835,"6/11/2024","020502061204 Limestone Run"
"519","LR0-SM","Blacknose Dace",47,0.94,-0.026872146,1.672097858,"6/11/2024","020502061204 Limestone Run"
"520","LR0-SM","Blacknose Dace",42,0.54,-0.26760624,1.62324929,"6/11/2024","020502061204 Limestone Run"
"521","LR0-SM","Blacknose Dace",40,0.56,-0.251811973,1.602059991,"6/11/2024","020502061204 Limestone Run"
"522","LR0-SM","Blacknose Dace",42,0.62,-0.207608311,1.62324929,"6/11/2024","020502061204 Limestone Run"
"523","LR0-SM","Blacknose Dace",44,0.82,-0.086186148,1.643452676,"6/11/2024","020502061204 Limestone Run"
"524","LR0-SM","Blacknose Dace",45,0.84,-0.075720714,1.653212514,"6/11/2024","020502061204 Limestone Run"
"525","LR0-SM","Blacknose Dace",49,1.04,0.017033339,1.69019608,"6/11/2024","020502061204 Limestone Run"
"526","LR0-SM","Blacknose Dace",33,0.3,-0.522878745,1.51851394,"6/11/2024","020502061204 Limestone Run"
"527","LR0-SM","Blacknose Dace",46,0.89,-0.050609993,1.662757832,"6/11/2024","020502061204 Limestone Run"
"528","LR0-SM","Blacknose Dace",37,0.41,-0.387216143,1.568201724,"6/11/2024","020502061204 Limestone Run"
"529","LR0-SR","Blacknose Dace",50,2.27,0.356025857,1.698970004,"6/10/2024","020502061204 Limestone Run"
"530","LR0-SR","Blacknose Dace",71,3.14,0.496929648,1.851258349,"6/10/2024","020502061204 Limestone Run"
"531","LR0-SR","Blacknose Dace",85,5.25,0.720159303,1.929418926,"6/10/2024","020502061204 Limestone Run"
"532","LR0-SR","Blacknose Dace",55,1.57,0.195899652,1.740362689,"6/10/2024","020502061204 Limestone Run"
"533","LR0-SR","Blacknose Dace",67,2.55,0.40654018,1.826074803,"6/10/2024","020502061204 Limestone Run"
"534","LR0-SR","Blacknose Dace",66,2.02,0.305351369,1.819543936,"6/10/2024","020502061204 Limestone Run"
"535","LR0-SR","Blacknose Dace",51,1.1,0.041392685,1.707570176,"6/10/2024","020502061204 Limestone Run"
"536","LR0-SR","Blacknose Dace",65,2.33,0.367355921,1.812913357,"6/10/2024","020502061204 Limestone Run"
"537","LR0-SR","Blacknose Dace",63,2.4,0.380211242,1.799340549,"6/10/2024","020502061204 Limestone Run"
"538","LR0-SR","Blacknose Dace",84,5.62,0.749736316,1.924279286,"6/10/2024","020502061204 Limestone Run"
"539","LR0-SR","Blacknose Dace",49,1.12,0.049218023,1.69019608,"6/10/2024","020502061204 Limestone Run"
"540","LR0-SR","Blacknose Dace",48,1.09,0.037426498,1.681241237,"6/10/2024","020502061204 Limestone Run"
"541","LR0-SR","Blacknose Dace",51,1.3,0.113943352,1.707570176,"6/10/2024","020502061204 Limestone Run"
"542","LR0-SR","Blacknose Dace",63,2.63,0.419955748,1.799340549,"6/10/2024","020502061204 Limestone Run"
"543","LR0-SR","Blacknose Dace",65,2.74,0.437750563,1.812913357,"6/10/2024","020502061204 Limestone Run"
"544","LR0-SR","Blacknose Dace",68,3.07,0.487138375,1.832508913,"6/10/2024","020502061204 Limestone Run"
"545","LR0-SR","Blacknose Dace",56,1.33,0.123851641,1.748188027,"6/10/2024","020502061204 Limestone Run"
"546","LR0-SR","Blacknose Dace",70,2.75,0.439332694,1.84509804,"6/10/2024","020502061204 Limestone Run"
"547","LR0-SR","Blacknose Dace",54,1.12,0.049218023,1.73239376,"6/10/2024","020502061204 Limestone Run"
"548","LR0-SR","Blacknose Dace",71,3.29,0.517195898,1.851258349,"6/10/2024","020502061204 Limestone Run"
"549","LR0-SR","Blacknose Dace",49,1.04,0.017033339,1.69019608,"6/10/2024","020502061204 Limestone Run"
"550","LR0-SR","Blacknose Dace",67,2.46,0.390935107,1.826074803,"6/10/2024","020502061204 Limestone Run"
"551","LR0-SR","Blacknose Dace",68,2.06,0.31386722,1.832508913,"6/10/2024","020502061204 Limestone Run"
"552","LR0-SR","Blacknose Dace",70,3.43,0.53529412,1.84509804,"6/10/2024","020502061204 Limestone Run"
"553","LR0-SR","Blacknose Dace",52,1.43,0.155336037,1.716003344,"6/10/2024","020502061204 Limestone Run"
"554","LR0-SR","Blacknose Dace",67,2.59,0.413299764,1.826074803,"6/10/2024","020502061204 Limestone Run"
"555","LR0-SR","Blacknose Dace",46,0.99,-0.004364805,1.662757832,"6/10/2024","020502061204 Limestone Run"
"556","LR0-SR","Blacknose Dace",62,2.22,0.346352974,1.792391689,"6/10/2024","020502061204 Limestone Run"
"557","LR0-SR","Blacknose Dace",46,0.99,-0.004364805,1.662757832,"6/10/2024","020502061204 Limestone Run"
"558","LR0-SR","Blacknose Dace",66,2.46,0.390935107,1.819543936,"6/10/2024","020502061204 Limestone Run"
"559","LS0-RA","Blacknose Dace",59,1.8,0.255272505,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"560","LS0-RA","Blacknose Dace",80,4.9,0.69019608,1.903089987,"6/1/2022","020503010103 Little Shamokin Creek"
"561","LS0-RA","Blacknose Dace",62,2.6,0.414973348,1.792391689,"6/1/2022","020503010103 Little Shamokin Creek"
"562","LS0-RA","Blacknose Dace",55,1.8,0.255272505,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"563","LS0-RA","Blacknose Dace",50,1.3,0.113943352,1.698970004,"6/1/2022","020503010103 Little Shamokin Creek"
"564","LS0-RA","Blacknose Dace",42,0.6,-0.22184875,1.62324929,"6/1/2022","020503010103 Little Shamokin Creek"
"565","LS0-RA","Blacknose Dace",44,0.8,-0.096910013,1.643452676,"6/1/2022","020503010103 Little Shamokin Creek"
"566","LS0-RA","Blacknose Dace",45,0.8,-0.096910013,1.653212514,"6/1/2022","020503010103 Little Shamokin Creek"
"567","LS0-RA","Blacknose Dace",63,1.5,0.176091259,1.799340549,"6/1/2022","020503010103 Little Shamokin Creek"
"568","LS0-RA","Blacknose Dace",59,1.8,0.255272505,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"569","LS0-RA","Blacknose Dace",43,0.9,-0.045757491,1.633468456,"6/1/2022","020503010103 Little Shamokin Creek"
"570","LS0-RA","Blacknose Dace",60,2.2,0.342422681,1.77815125,"6/1/2022","020503010103 Little Shamokin Creek"
"571","LS0-RA","Blacknose Dace",58,1.7,0.230448921,1.763427994,"6/1/2022","020503010103 Little Shamokin Creek"
"572","LS0-RA","Blacknose Dace",43,0.9,-0.045757491,1.633468456,"6/1/2022","020503010103 Little Shamokin Creek"
"573","LS0-RA","Blacknose Dace",56,1.6,0.204119983,1.748188027,"6/1/2022","020503010103 Little Shamokin Creek"
"574","LS0-RA","Blacknose Dace",60,2.4,0.380211242,1.77815125,"6/1/2022","020503010103 Little Shamokin Creek"
"575","LS0-RA","Blacknose Dace",65,2.9,0.462397998,1.812913357,"6/1/2022","020503010103 Little Shamokin Creek"
"576","LS0-RA","Blacknose Dace",44,0.8,-0.096910013,1.643452676,"6/1/2022","020503010103 Little Shamokin Creek"
"577","LS0-RA","Blacknose Dace",53,1.7,0.230448921,1.72427587,"6/1/2022","020503010103 Little Shamokin Creek"
"578","LS0-RA","Blacknose Dace",49,1.1,0.041392685,1.69019608,"6/1/2022","020503010103 Little Shamokin Creek"
"579","LS0-RA","Blacknose Dace",50,1.4,0.146128036,1.698970004,"6/1/2022","020503010103 Little Shamokin Creek"
"580","LS0-RA","Blacknose Dace",55,1.5,0.176091259,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"581","LS0-RA","Blacknose Dace",45,0.9,-0.045757491,1.653212514,"6/1/2022","020503010103 Little Shamokin Creek"
"582","LS0-RA","Blacknose Dace",52,2.1,0.322219295,1.716003344,"6/1/2022","020503010103 Little Shamokin Creek"
"583","LS0-RA","Blacknose Dace",61,2.5,0.397940009,1.785329835,"6/1/2022","020503010103 Little Shamokin Creek"
"584","LS0-RA","Blacknose Dace",61,2.1,0.322219295,1.785329835,"6/1/2022","020503010103 Little Shamokin Creek"
"585","LS0-RA","Blacknose Dace",61,2.1,0.322219295,1.785329835,"6/1/2022","020503010103 Little Shamokin Creek"
"586","LS0-RA","Blacknose Dace",59,2.2,0.342422681,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"587","LS0-RA","Blacknose Dace",43,0.6,-0.22184875,1.633468456,"6/1/2022","020503010103 Little Shamokin Creek"
"588","LS0-RA","Blacknose Dace",60,1.9,0.278753601,1.77815125,"6/1/2022","020503010103 Little Shamokin Creek"
"589","LS0-RA","Blacknose Dace",65,3.1,0.491361694,1.812913357,"6/1/2022","020503010103 Little Shamokin Creek"
"590","LS0-RA","Blacknose Dace",55,1.8,0.255272505,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"591","LS0-RA","Blacknose Dace",55,2,0.301029996,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"592","LS0-RA","Blacknose Dace",67,2.4,0.380211242,1.826074803,"6/1/2022","020503010103 Little Shamokin Creek"
"593","LS0-RA","Blacknose Dace",42,0.6,-0.22184875,1.62324929,"6/1/2022","020503010103 Little Shamokin Creek"
"594","LS0-RA","Blacknose Dace",57,2.1,0.322219295,1.755874856,"6/1/2022","020503010103 Little Shamokin Creek"
"595","LS0-RA","Blacknose Dace",43,0.9,-0.045757491,1.633468456,"6/1/2022","020503010103 Little Shamokin Creek"
"596","LS0-RA","Blacknose Dace",60,1.9,0.278753601,1.77815125,"6/1/2022","020503010103 Little Shamokin Creek"
"597","LS0-RA","Blacknose Dace",57,1.8,0.255272505,1.755874856,"6/1/2022","020503010103 Little Shamokin Creek"
"598","LS0-RA","Blacknose Dace",60,2.1,0.322219295,1.77815125,"6/1/2022","020503010103 Little Shamokin Creek"
"599","LS0-RA","Blacknose Dace",56,1.9,0.278753601,1.748188027,"6/1/2022","020503010103 Little Shamokin Creek"
"600","LS0-RA","Blacknose Dace",59,2.1,0.322219295,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"601","LS0-RA","Blacknose Dace",42,0.7,-0.15490196,1.62324929,"6/1/2022","020503010103 Little Shamokin Creek"
"602","LS0-RA","Blacknose Dace",59,2.4,0.380211242,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"603","LS0-RA","Blacknose Dace",61,2.1,0.322219295,1.785329835,"6/1/2022","020503010103 Little Shamokin Creek"
"604","LS0-RA","Blacknose Dace",43,0.9,-0.045757491,1.633468456,"6/1/2022","020503010103 Little Shamokin Creek"
"605","LS0-RA","Blacknose Dace",59,2.5,0.397940009,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"606","LS0-RA","Blacknose Dace",55,2.2,0.342422681,1.740362689,"6/1/2022","020503010103 Little Shamokin Creek"
"607","LS0-RA","Blacknose Dace",67,2.9,0.462397998,1.826074803,"6/1/2022","020503010103 Little Shamokin Creek"
"608","LS0-RA","Blacknose Dace",52,1.2,0.079181246,1.716003344,"6/1/2022","020503010103 Little Shamokin Creek"
"609","LS0-RA","Blacknose Dace",78,5.4,0.73239376,1.892094603,"6/1/2022","020503010103 Little Shamokin Creek"
"610","LS0-RA","Blacknose Dace",46,1,0,1.662757832,"6/1/2022","020503010103 Little Shamokin Creek"
"611","LS0-RA","Blacknose Dace",59,2.1,0.322219295,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"612","LS0-RA","Blacknose Dace",69,4.5,0.653212514,1.838849091,"6/1/2022","020503010103 Little Shamokin Creek"
"613","LS0-RA","Blacknose Dace",56,2.2,0.342422681,1.748188027,"6/1/2022","020503010103 Little Shamokin Creek"
"614","LS0-RA","Blacknose Dace",60,2.3,0.361727836,1.77815125,"6/1/2022","020503010103 Little Shamokin Creek"
"615","LS0-RA","Blacknose Dace",45,0.8,-0.096910013,1.653212514,"6/1/2022","020503010103 Little Shamokin Creek"
"616","LS0-RA","Blacknose Dace",44,0.8,-0.096910013,1.643452676,"6/1/2022","020503010103 Little Shamokin Creek"
"617","LS0-RA","Blacknose Dace",57,1.7,0.230448921,1.755874856,"6/1/2022","020503010103 Little Shamokin Creek"
"618","LS0-RA","Blacknose Dace",49,1,0,1.69019608,"6/1/2022","020503010103 Little Shamokin Creek"
"619","LS0-RA","Blacknose Dace",46,0.9,-0.045757491,1.662757832,"6/1/2022","020503010103 Little Shamokin Creek"
"620","LS0-RA","Blacknose Dace",44,0.9,-0.045757491,1.643452676,"6/1/2022","020503010103 Little Shamokin Creek"
"621","LS0-RA","Blacknose Dace",46,1,0,1.662757832,"6/1/2022","020503010103 Little Shamokin Creek"
"622","LS0-RA","Blacknose Dace",41,0.6,-0.22184875,1.612783857,"6/1/2022","020503010103 Little Shamokin Creek"
"623","LS0-RA","Blacknose Dace",44,0.7,-0.15490196,1.643452676,"6/1/2022","020503010103 Little Shamokin Creek"
"624","LS0-RA","Blacknose Dace",42,0.7,-0.15490196,1.62324929,"6/1/2022","020503010103 Little Shamokin Creek"
"625","LS0-RA","Blacknose Dace",44,0.6,-0.22184875,1.643452676,"6/1/2022","020503010103 Little Shamokin Creek"
"626","LU0-EL","Blacknose Dace",73,3.9,0.591064607,1.86332286,"6/2/2025","020502061206 Miller Run-Limestone Run"
"627","LU0-EL","Blacknose Dace",68,2.9,0.462397998,1.832508913,"6/2/2025","020502061206 Miller Run-Limestone Run"
"628","LU0-EL","Blacknose Dace",54,1.33,0.123851641,1.73239376,"6/2/2025","020502061206 Miller Run-Limestone Run"
"629","LU0-EL","Blacknose Dace",48,0.98,-0.008773924,1.681241237,"6/2/2025","020502061206 Miller Run-Limestone Run"
"630","LU0-EL","Blacknose Dace",69,3.2,0.505149978,1.838849091,"6/2/2025","020502061206 Miller Run-Limestone Run"
"631","LU0-EL","Blacknose Dace",49,1.14,0.056904851,1.69019608,"6/2/2025","020502061206 Miller Run-Limestone Run"
"632","LU0-EL","Blacknose Dace",78,4.2,0.62324929,1.892094603,"6/2/2025","020502061206 Miller Run-Limestone Run"
"633","LU0-EL","Blacknose Dace",70,3.51,0.545307116,1.84509804,"6/2/2025","020502061206 Miller Run-Limestone Run"
"634","LU0-EL","Blacknose Dace",72,3.7,0.568201724,1.857332496,"6/2/2025","020502061206 Miller Run-Limestone Run"
"635","LU0-EL","Blacknose Dace",79,3.92,0.593286067,1.897627091,"6/2/2025","020502061206 Miller Run-Limestone Run"
"636","LU0-EL","Blacknose Dace",49,1.13,0.053078443,1.69019608,"6/2/2025","020502061206 Miller Run-Limestone Run"
"637","LU0-EL","Blacknose Dace",74,3.23,0.509202522,1.86923172,"6/2/2025","020502061206 Miller Run-Limestone Run"
"638","LU0-EL","Blacknose Dace",75,3.4,0.531478917,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"639","LU0-EL","Blacknose Dace",40,0.63,-0.200659451,1.602059991,"6/2/2025","020502061206 Miller Run-Limestone Run"
"640","LU0-EL","Blacknose Dace",72,3.8,0.579783597,1.857332496,"6/2/2025","020502061206 Miller Run-Limestone Run"
"641","LU0-EL","Blacknose Dace",69,2.62,0.418301291,1.838849091,"6/2/2025","020502061206 Miller Run-Limestone Run"
"642","LU0-EL","Blacknose Dace",75,3.8,0.579783597,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"643","LU0-EL","Blacknose Dace",80,4.5,0.653212514,1.903089987,"6/2/2025","020502061206 Miller Run-Limestone Run"
"644","LU0-EL","Blacknose Dace",67,2.88,0.459392488,1.826074803,"6/2/2025","020502061206 Miller Run-Limestone Run"
"645","LU0-EL","Blacknose Dace",77,3.6,0.556302501,1.886490725,"6/2/2025","020502061206 Miller Run-Limestone Run"
"646","LU0-EL","Blacknose Dace",50,1.09,0.037426498,1.698970004,"6/2/2025","020502061206 Miller Run-Limestone Run"
"647","LU0-EL","Blacknose Dace",75,3.77,0.57634135,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"648","LU0-EL","Blacknose Dace",65,2.33,0.367355921,1.812913357,"6/2/2025","020502061206 Miller Run-Limestone Run"
"649","LU0-EL","Blacknose Dace",69,3.8,0.579783597,1.838849091,"6/2/2025","020502061206 Miller Run-Limestone Run"
"650","LU0-EL","Blacknose Dace",49,0.97,-0.013228266,1.69019608,"6/2/2025","020502061206 Miller Run-Limestone Run"
"651","LU0-EL","Blacknose Dace",52,1.26,0.100370545,1.716003344,"6/2/2025","020502061206 Miller Run-Limestone Run"
"652","LU0-EL","Blacknose Dace",78,3.8,0.579783597,1.892094603,"6/2/2025","020502061206 Miller Run-Limestone Run"
"653","LU0-EL","Blacknose Dace",68,2.75,0.439332694,1.832508913,"6/2/2025","020502061206 Miller Run-Limestone Run"
"654","LU0-EL","Blacknose Dace",77,3.5,0.544068044,1.886490725,"6/2/2025","020502061206 Miller Run-Limestone Run"
"655","LU0-EL","Blacknose Dace",75,3.8,0.579783597,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"656","MillCreek.Loyalsock","Blacknose Dace",65,2.8,0.447158031,1.812913357,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"657","MillCreek.Loyalsock","Blacknose Dace",59,3.3,0.51851394,1.770852012,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"658","MillCreek.Loyalsock","Blacknose Dace",56,1.7,0.230448921,1.748188027,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"659","MillCreek.Loyalsock","Blacknose Dace",51,1.6,0.204119983,1.707570176,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"660","MillCreek.Loyalsock","Blacknose Dace",59,1.9,0.278753601,1.770852012,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"661","MillCreek.Loyalsock","Blacknose Dace",80,5.2,0.716003344,1.903089987,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"662","MillCreek.Loyalsock","Blacknose Dace",69,3.2,0.505149978,1.838849091,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"663","MillCreek.Loyalsock","Blacknose Dace",52,1.6,0.204119983,1.716003344,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"664","MillCreek.Loyalsock","Blacknose Dace",66,2.7,0.431363764,1.819543936,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"665","MillCreek.Loyalsock","Blacknose Dace",59,2.1,0.322219295,1.770852012,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
"666","MillCreek.Loyalsock","Blacknose Dace",65,2.5,0.397940009,1.812913357,"6/27/2022","020502060503 Ogdonia Creek-Loyalsock Creek"
