"","SiteCode","Species","Length_mm","Wt_g","logW","logL","Date","HUC12Watershed"
"233","Hammersley.Kettle","Longnose Dace",95,8,0.903089987,1.977723605,"7/11/2022","020502030104 Hammersley Fork"
"234","Hammersley.Kettle","Longnose Dace",84,5.6,0.748188027,1.924279286,"7/11/2022","020502030104 Hammersley Fork"
"235","Hammersley.Kettle","Longnose Dace",86,5.6,0.748188027,1.934498451,"7/15/2025","020502030104 Hammersley Fork"
"236","Hammersley.Kettle","Longnose Dace",89,5.79,0.762678564,1.949390007,"7/15/2025","020502030104 Hammersley Fork"
"237","Hammersley.Kettle","Longnose Dace",75,3.63,0.559906625,1.875061263,"7/15/2025","020502030104 Hammersley Fork"
"238","Hammersley.Kettle","Longnose Dace",69,2.93,0.46686762,1.838849091,"7/15/2025","020502030104 Hammersley Fork"
"239","Hammersley.Kettle","Longnose Dace",84,4.97,0.696356389,1.924279286,"7/15/2025","020502030104 Hammersley Fork"
"240","Hammersley.Kettle","Longnose Dace",99,8.6,0.934498451,1.995635195,"7/15/2025","020502030104 Hammersley Fork"
"241","Hammersley.Kettle","Longnose Dace",76,3.53,0.547774705,1.880813592,"7/15/2025","020502030104 Hammersley Fork"
"242","Hammersley.Kettle","Longnose Dace",65,2.4,0.380211242,1.812913357,"7/11/2022","020502030104 Hammersley Fork"
"243","Hammersley.Kettle","Longnose Dace",88,6.2,0.792391689,1.944482672,"7/11/2022","020502030104 Hammersley Fork"
"244","Hammersley.Kettle","Longnose Dace",69,2.8,0.447158031,1.838849091,"7/11/2022","020502030104 Hammersley Fork"
"245","Hammersley.Kettle","Longnose Dace",79,4.24,0.627365857,1.897627091,"7/15/2025","020502030104 Hammersley Fork"
"246","Hammersley.Kettle","Longnose Dace",68,3,0.477121255,1.832508913,"7/15/2025","020502030104 Hammersley Fork"
"247","Hammersley.Kettle","Longnose Dace",89,6.45,0.809559715,1.949390007,"7/15/2025","020502030104 Hammersley Fork"
"248","Hammersley.Kettle","Longnose Dace",103,11.58,1.063708559,2.012837225,"7/15/2025","020502030104 Hammersley Fork"
"249","Hammersley.Kettle","Longnose Dace",97,8.6,0.934498451,1.986771734,"7/11/2022","020502030104 Hammersley Fork"
"250","Hammersley.Kettle","Longnose Dace",95,7.5,0.875061263,1.977723605,"7/11/2022","020502030104 Hammersley Fork"
"251","Hammersley.Kettle","Longnose Dace",87,5.4,0.73239376,1.939519253,"7/11/2022","020502030104 Hammersley Fork"
"252","Hammersley.Kettle","Longnose Dace",68,2.6,0.414973348,1.832508913,"7/11/2022","020502030104 Hammersley Fork"
"253","Hammersley.Kettle","Longnose Dace",69,2.8,0.447158031,1.838849091,"7/11/2022","020502030104 Hammersley Fork"
"254","Hammersley.Kettle","Longnose Dace",70,2.9,0.462397998,1.84509804,"7/11/2022","020502030104 Hammersley Fork"
"255","Hammersley.Kettle","Longnose Dace",67,2.4,0.380211242,1.826074803,"7/11/2022","020502030104 Hammersley Fork"
"256","Hammersley.Kettle","Longnose Dace",67,2.6,0.414973348,1.826074803,"7/11/2022","020502030104 Hammersley Fork"
"257","Hammersley.Kettle","Longnose Dace",71,3.3,0.51851394,1.851258349,"7/11/2022","020502030104 Hammersley Fork"
"258","Hammersley.Kettle","Longnose Dace",64,2.1,0.322219295,1.806179974,"7/11/2022","020502030104 Hammersley Fork"
"259","Hammersley.Kettle","Longnose Dace",100,8,0.903089987,2,"7/11/2022","020502030104 Hammersley Fork"
"260","Hammersley.Kettle","Longnose Dace",109,11.5,1.06069784,2.037426498,"7/11/2022","020502030104 Hammersley Fork"
"261","Hammersley.Kettle","Longnose Dace",97,8.4,0.924279286,1.986771734,"7/11/2022","020502030104 Hammersley Fork"
"262","Hammersley.Kettle","Longnose Dace",104,9.7,0.986771734,2.017033339,"7/11/2022","020502030104 Hammersley Fork"
"263","Hammersley.Kettle","Longnose Dace",89,6.3,0.799340549,1.949390007,"7/11/2022","020502030104 Hammersley Fork"
"264","Hammersley.Kettle","Longnose Dace",103,9.8,0.991226076,2.012837225,"7/11/2022","020502030104 Hammersley Fork"
"265","Hammersley.Kettle","Longnose Dace",88,6.6,0.819543936,1.944482672,"7/11/2022","020502030104 Hammersley Fork"
"266","Hammersley.Kettle","Longnose Dace",83,5.9,0.770852012,1.919078092,"7/11/2022","020502030104 Hammersley Fork"
"267","Hammersley.Kettle","Longnose Dace",62,1.9,0.278753601,1.792391689,"7/11/2022","020502030104 Hammersley Fork"
"268","Hammersley.Kettle","Longnose Dace",99,9.1,0.959041392,1.995635195,"7/11/2022","020502030104 Hammersley Fork"
"269","Hammersley.Kettle","Longnose Dace",79,4.12,0.614897216,1.897627091,"7/15/2025","020502030104 Hammersley Fork"
"270","Hammersley.Kettle","Longnose Dace",96,7.55,0.877946952,1.982271233,"7/15/2025","020502030104 Hammersley Fork"
"271","Huckle.Loyalsock","Longnose Dace",103,10.33,1.014100322,2.012837225,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"272","Huckle.Loyalsock","Longnose Dace",86,6.74,0.828659897,1.934498451,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"273","Huckle.Loyalsock","Longnose Dace",71,3.52,0.546542663,1.851258349,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"274","Huckle.Loyalsock","Longnose Dace",104,12.35,1.091666958,2.017033339,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"275","Huckle.Loyalsock","Longnose Dace",96,8.68,0.938519725,1.982271233,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"276","Huckle.Loyalsock","Longnose Dace",120,18.72,1.272305844,2.079181246,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"277","Huckle.Loyalsock","Longnose Dace",106,12.41,1.093771781,2.025305865,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"278","Huckle.Loyalsock","Longnose Dace",106,12.41,1.093771781,2.025305865,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"279","Huckle.Loyalsock","Longnose Dace",88,7.7,0.886490725,1.944482672,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"280","Huckle.Loyalsock","Longnose Dace",120,18.72,1.272305844,2.079181246,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"281","Huckle.Loyalsock","Longnose Dace",86,6.74,0.828659897,1.934498451,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"282","Huckle.Loyalsock","Longnose Dace",88,7.7,0.886490725,1.944482672,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"283","Huckle.Loyalsock","Longnose Dace",104,12.35,1.091666958,2.017033339,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"284","Huckle.Loyalsock","Longnose Dace",96,8.68,0.938519725,1.982271233,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"285","Huckle.Loyalsock","Longnose Dace",71,3.52,0.546542663,1.851258349,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"286","Huckle.Loyalsock","Longnose Dace",103,10.33,1.014100322,2.012837225,"6/23/2025","020502060503 Ogdonia Creek-Loyalsock Creek"
"287","Lloyd.Pine","Longnose Dace",82,5,0.698970004,1.913813852,"7/11/2023","020502050601 Trout Run-Pine Creek"
"288","Lloyd.Pine","Longnose Dace",72,3.7,0.568201724,1.857332496,"7/11/2023","020502050601 Trout Run-Pine Creek"
"289","Lloyd.Pine","Longnose Dace",78,3.9,0.591064607,1.892094603,"7/11/2023","020502050601 Trout Run-Pine Creek"
"290","Lloyd.Pine","Longnose Dace",90,7.1,0.851258349,1.954242509,"7/11/2023","020502050601 Trout Run-Pine Creek"
"291","Lloyd.Pine","Longnose Dace",80,4.3,0.633468456,1.903089987,"7/11/2023","020502050601 Trout Run-Pine Creek"
"292","Lloyd.Pine","Longnose Dace",81,4.9,0.69019608,1.908485019,"7/11/2023","020502050601 Trout Run-Pine Creek"
"293","Lloyd.Pine","Longnose Dace",83,5,0.698970004,1.919078092,"7/11/2023","020502050601 Trout Run-Pine Creek"
"294","Lloyd.Pine","Longnose Dace",86,5.7,0.755874856,1.934498451,"7/11/2023","020502050601 Trout Run-Pine Creek"
"295","Lloyd.Pine","Longnose Dace",85,5.2,0.716003344,1.929418926,"7/11/2023","020502050601 Trout Run-Pine Creek"
"296","Lloyd.Pine","Longnose Dace",79,4.1,0.612783857,1.897627091,"7/11/2023","020502050601 Trout Run-Pine Creek"
"297","Lloyd.Pine","Longnose Dace",75,3.8,0.579783597,1.875061263,"7/11/2023","020502050601 Trout Run-Pine Creek"
"298","Lloyd.Pine","Longnose Dace",92,7.8,0.892094603,1.963787827,"7/11/2023","020502050601 Trout Run-Pine Creek"
"299","Lloyd.Pine","Longnose Dace",87,5.2,0.716003344,1.939519253,"7/11/2023","020502050601 Trout Run-Pine Creek"
"300","Lloyd.Pine","Longnose Dace",85,5,0.698970004,1.929418926,"7/11/2023","020502050601 Trout Run-Pine Creek"
"301","LR0-PF","Longnose Dace",61,2.1,0.322219295,1.785329835,"6/17/2024","020502061204 Limestone Run"
"302","LR0-PF","Longnose Dace",56,1.55,0.190331698,1.748188027,"6/17/2024","020502061204 Limestone Run"
"303","LR0-PF","Longnose Dace",63,2.33,0.367355921,1.799340549,"6/17/2024","020502061204 Limestone Run"
"304","LR0-PF","Longnose Dace",52,1.41,0.149219113,1.716003344,"6/17/2024","020502061204 Limestone Run"
"305","LR0-PF","Longnose Dace",61,2.19,0.340444115,1.785329835,"6/17/2024","020502061204 Limestone Run"
"306","LR0-PF","Longnose Dace",63,2.68,0.428134794,1.799340549,"6/17/2024","020502061204 Limestone Run"
"307","LR0-PF","Longnose Dace",57,1.72,0.235528447,1.755874856,"6/17/2024","020502061204 Limestone Run"
"308","LR0-PF","Longnose Dace",65,2.55,0.40654018,1.812913357,"6/17/2024","020502061204 Limestone Run"
"309","LR0-PF","Longnose Dace",57,1.85,0.267171728,1.755874856,"6/17/2024","020502061204 Limestone Run"
"310","LR0-PF","Longnose Dace",59,1.41,0.149219113,1.770852012,"6/17/2024","020502061204 Limestone Run"
"311","LR0-PF","Longnose Dace",73,3.55,0.550228353,1.86332286,"6/17/2024","020502061204 Limestone Run"
"312","LR0-PF","Longnose Dace",73,3.65,0.562292864,1.86332286,"6/17/2024","020502061204 Limestone Run"
"313","LR0-PF","Longnose Dace",75,4.44,0.64738297,1.875061263,"6/17/2024","020502061204 Limestone Run"
"314","LR0-PF","Longnose Dace",80,4.34,0.63748973,1.903089987,"6/17/2024","020502061204 Limestone Run"
"315","LR0-PF","Longnose Dace",83,5.49,0.739572344,1.919078092,"6/17/2024","020502061204 Limestone Run"
"316","LR0-PF","Longnose Dace",90,6.71,0.82672252,1.954242509,"6/17/2024","020502061204 Limestone Run"
"317","LR0-PF","Longnose Dace",55,1.55,0.190331698,1.740362689,"6/17/2024","020502061204 Limestone Run"
"318","LR0-PF","Longnose Dace",64,2.91,0.463892989,1.806179974,"6/17/2024","020502061204 Limestone Run"
"319","LR0-PF","Longnose Dace",58,1.92,0.283301229,1.763427994,"6/17/2024","020502061204 Limestone Run"
"320","LR0-PF","Longnose Dace",78,4.68,0.670245853,1.892094603,"6/17/2024","020502061204 Limestone Run"
"321","LR0-PF","Longnose Dace",67,3.24,0.51054501,1.826074803,"6/17/2024","020502061204 Limestone Run"
"322","LR0-PF","Longnose Dace",77,3.63,0.559906625,1.886490725,"6/17/2024","020502061204 Limestone Run"
"323","LR0-PF","Longnose Dace",63,2.02,0.305351369,1.799340549,"6/17/2024","020502061204 Limestone Run"
"324","LR0-PF","Longnose Dace",93,7.85,0.894869657,1.968482949,"6/17/2024","020502061204 Limestone Run"
"325","LR0-SM","Longnose Dace",67,3.07,0.487138375,1.826074803,"6/11/2024","020502061204 Limestone Run"
"326","LR0-SM","Longnose Dace",75,4.03,0.605305046,1.875061263,"6/11/2024","020502061204 Limestone Run"
"327","LR0-SM","Longnose Dace",76,3.79,0.57863921,1.880813592,"6/11/2024","020502061204 Limestone Run"
"328","LR0-SM","Longnose Dace",83,4.87,0.687528961,1.919078092,"6/11/2024","020502061204 Limestone Run"
"329","LR0-SM","Longnose Dace",70,3.15,0.498310554,1.84509804,"6/11/2024","020502061204 Limestone Run"
"330","LR0-SR","Longnose Dace",68,2.87,0.457881897,1.832508913,"6/10/2024","020502061204 Limestone Run"
"331","LR0-SR","Longnose Dace",76,4.07,0.609594409,1.880813592,"6/10/2024","020502061204 Limestone Run"
"332","LR0-SR","Longnose Dace",92,6.86,0.836324116,1.963787827,"6/10/2024","020502061204 Limestone Run"
"333","LR0-SR","Longnose Dace",61,1.79,0.252853031,1.785329835,"6/10/2024","020502061204 Limestone Run"
"334","LS0-RA","Longnose Dace",76,4.5,0.653212514,1.880813592,"6/1/2022","020503010103 Little Shamokin Creek"
"335","LS0-RA","Longnose Dace",61,2.4,0.380211242,1.785329835,"6/1/2022","020503010103 Little Shamokin Creek"
"336","LS0-RA","Longnose Dace",75,4.5,0.653212514,1.875061263,"6/1/2022","020503010103 Little Shamokin Creek"
"337","LS0-RA","Longnose Dace",77,5,0.698970004,1.886490725,"6/1/2022","020503010103 Little Shamokin Creek"
"338","LS0-RA","Longnose Dace",50,1.2,0.079181246,1.698970004,"6/1/2022","020503010103 Little Shamokin Creek"
"339","LS0-RA","Longnose Dace",72,4.1,0.612783857,1.857332496,"6/1/2022","020503010103 Little Shamokin Creek"
"340","LS0-RA","Longnose Dace",87,7.6,0.880813592,1.939519253,"6/1/2022","020503010103 Little Shamokin Creek"
"341","LS0-RA","Longnose Dace",51,1.2,0.079181246,1.707570176,"6/1/2022","020503010103 Little Shamokin Creek"
"342","LS0-RA","Longnose Dace",84,6.3,0.799340549,1.924279286,"6/1/2022","020503010103 Little Shamokin Creek"
"343","LS0-RA","Longnose Dace",82,5.4,0.73239376,1.913813852,"6/1/2022","020503010103 Little Shamokin Creek"
"344","LS0-RA","Longnose Dace",71,3.6,0.556302501,1.851258349,"6/1/2022","020503010103 Little Shamokin Creek"
"345","LS0-RA","Longnose Dace",59,1.5,0.176091259,1.770852012,"6/1/2022","020503010103 Little Shamokin Creek"
"346","LS0-RA","Longnose Dace",79,5.5,0.740362689,1.897627091,"6/1/2022","020503010103 Little Shamokin Creek"
"347","LS0-RA","Longnose Dace",71,3.6,0.556302501,1.851258349,"6/1/2022","020503010103 Little Shamokin Creek"
"348","LS0-RA","Longnose Dace",67,3,0.477121255,1.826074803,"6/1/2022","020503010103 Little Shamokin Creek"
"349","LS0-RA","Longnose Dace",73,4,0.602059991,1.86332286,"6/1/2022","020503010103 Little Shamokin Creek"
"350","LS0-RA","Longnose Dace",62,2.6,0.414973348,1.792391689,"6/1/2022","020503010103 Little Shamokin Creek"
"351","LS0-RA","Longnose Dace",90,9.2,0.963787827,1.954242509,"6/1/2022","020503010103 Little Shamokin Creek"
"352","LS0-RA","Longnose Dace",87,7.6,0.880813592,1.939519253,"6/1/2022","020503010103 Little Shamokin Creek"
"353","LS0-RA","Longnose Dace",82,6.7,0.826074803,1.913813852,"6/1/2022","020503010103 Little Shamokin Creek"
"354","LS0-RA","Longnose Dace",79,5.1,0.707570176,1.897627091,"6/1/2022","020503010103 Little Shamokin Creek"
"355","LS0-RA","Longnose Dace",54,1.3,0.113943352,1.73239376,"6/1/2022","020503010103 Little Shamokin Creek"
"356","LS0-RA","Longnose Dace",52,1.3,0.113943352,1.716003344,"6/1/2022","020503010103 Little Shamokin Creek"
"357","LU0-EL","Longnose Dace",75,3.85,0.58546073,1.875061263,"6/2/2025","020502061206 Miller Run-Limestone Run"
"358","LU0-EL","Longnose Dace",67,3.1,0.491361694,1.826074803,"6/2/2025","020502061206 Miller Run-Limestone Run"
"359","LU0-EL","Longnose Dace",89,5,0.698970004,1.949390007,"6/2/2025","020502061206 Miller Run-Limestone Run"
"360","LU0-EL","Longnose Dace",85,5.5,0.740362689,1.929418926,"6/2/2025","020502061206 Miller Run-Limestone Run"
"361","PC0-SS","Longnose Dace",76,3.6,0.556302501,1.880813592,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"362","PC0-SS","Longnose Dace",44,0.6,-0.22184875,1.643452676,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"363","PC0-SS","Longnose Dace",56,1.3,0.113943352,1.748188027,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"364","PC0-SS","Longnose Dace",47,1.1,0.041392685,1.672097858,"6/8/2022","020503010202 Voneida Run-Pine Creek"
"365","PK0-BP","Longnose Dace",56,1.3,0.113943352,1.748188027,"6/16/2025","020502060504 Plunketts Creek"
"366","PK0-BP","Longnose Dace",83,5.4,0.73239376,1.919078092,"6/16/2025","020502060504 Plunketts Creek"
"367","PK0-BP","Longnose Dace",98,10.66,1.027757205,1.991226076,"6/16/2025","020502060504 Plunketts Creek"
"368","PK0-BP","Longnose Dace",67,2.36,0.372912003,1.826074803,"6/16/2025","020502060504 Plunketts Creek"
"369","PK0-BP","Longnose Dace",56,1.48,0.170261715,1.748188027,"6/16/2025","020502060504 Plunketts Creek"
"370","PK0-BP","Longnose Dace",78,4.78,0.679427897,1.892094603,"6/16/2025","020502060504 Plunketts Creek"
"371","PK0-BP","Longnose Dace",55,1.28,0.10720997,1.740362689,"6/16/2025","020502060504 Plunketts Creek"
"372","PK0-BP","Longnose Dace",51,1.2,0.079181246,1.707570176,"6/16/2025","020502060504 Plunketts Creek"
"373","PK0-BP","Longnose Dace",93,7,0.84509804,1.968482949,"6/16/2025","020502060504 Plunketts Creek"
"374","PK0-BP","Longnose Dace",74,4.5,0.653212514,1.86923172,"6/16/2025","020502060504 Plunketts Creek"
"375","PK0-BP","Longnose Dace",55,1.21,0.08278537,1.740362689,"6/16/2025","020502060504 Plunketts Creek"
"376","PK0-BP","Longnose Dace",50,0.95,-0.022276395,1.698970004,"6/16/2025","020502060504 Plunketts Creek"
"377","PK0-BP","Longnose Dace",88,5.1,0.707570176,1.944482672,"6/16/2025","020502060504 Plunketts Creek"
"378","PK0-BP","Longnose Dace",105,10.67,1.028164419,2.021189299,"6/16/2025","020502060504 Plunketts Creek"
"379","PK0-BP","Longnose Dace",84,5.75,0.759667845,1.924279286,"6/16/2025","020502060504 Plunketts Creek"
"380","PK0-BP","Longnose Dace",44,0.86,-0.065501549,1.643452676,"6/16/2025","020502060504 Plunketts Creek"
"381","PK0-BP","Longnose Dace",58,1.68,0.225309282,1.763427994,"6/16/2025","020502060504 Plunketts Creek"
"382","PK0-BP","Longnose Dace",90,7.7,0.886490725,1.954242509,"6/16/2025","020502060504 Plunketts Creek"
"383","PK0-BP","Longnose Dace",55,1.57,0.195899652,1.740362689,"6/16/2025","020502060504 Plunketts Creek"
"384","PK0-BP","Longnose Dace",57,1.48,0.170261715,1.755874856,"6/16/2025","020502060504 Plunketts Creek"
"385","PK0-BP","Longnose Dace",60,1.93,0.285557309,1.77815125,"6/16/2025","020502060504 Plunketts Creek"
"386","PK0-BP","Longnose Dace",52,1.16,0.064457989,1.716003344,"6/16/2025","020502060504 Plunketts Creek"
"387","PK0-BP","Longnose Dace",57,1.47,0.167317335,1.755874856,"6/16/2025","020502060504 Plunketts Creek"
"388","PK0-BP","Longnose Dace",92,6.75,0.829303773,1.963787827,"6/16/2025","020502060504 Plunketts Creek"
"389","PK0-BP","Longnose Dace",53,1.13,0.053078443,1.72427587,"6/16/2025","020502060504 Plunketts Creek"
"390","PK0-BP","Longnose Dace",81,5.61,0.748962861,1.908485019,"6/16/2025","020502060504 Plunketts Creek"
"391","PK0-BP","Longnose Dace",57,1.36,0.133538908,1.755874856,"6/16/2025","020502060504 Plunketts Creek"
"392","PK0-BP","Longnose Dace",51,1.23,0.089905111,1.707570176,"6/16/2025","020502060504 Plunketts Creek"
"393","PK0-BP","Longnose Dace",61,2.06,0.31386722,1.785329835,"6/16/2025","020502060504 Plunketts Creek"
"394","PK0-BP","Longnose Dace",63,1.92,0.283301229,1.799340549,"6/16/2025","020502060504 Plunketts Creek"
"395","PK0-BP","Longnose Dace",76,3.66,0.563481085,1.880813592,"6/25/2024","020502060504 Plunketts Creek"
"396","PK0-BP","Longnose Dace",86,6.84,0.835056102,1.934498451,"6/25/2024","020502060504 Plunketts Creek"
"397","PK0-BP","Longnose Dace",54,1.32,0.120573931,1.73239376,"6/25/2024","020502060504 Plunketts Creek"
"398","PK0-BP","Longnose Dace",72,3.26,0.5132176,1.857332496,"6/25/2024","020502060504 Plunketts Creek"
"399","PK0-BP","Longnose Dace",51,1,0,1.707570176,"6/13/2023","020502060504 Plunketts Creek"
"400","PK0-BP","Longnose Dace",51,0.9,-0.045757491,1.707570176,"6/13/2023","020502060504 Plunketts Creek"
"401","PK0-BP","Longnose Dace",54,1.4,0.146128036,1.73239376,"6/13/2023","020502060504 Plunketts Creek"
"402","PK0-BP","Longnose Dace",70,2.6,0.414973348,1.84509804,"6/13/2023","020502060504 Plunketts Creek"
"403","PK0-BP","Longnose Dace",67,2.34,0.369215857,1.826074803,"6/13/2023","020502060504 Plunketts Creek"
"404","PK0-BP","Longnose Dace",65,2.2,0.342422681,1.812913357,"6/13/2023","020502060504 Plunketts Creek"
"405","PK0-BP","Longnose Dace",71,2.7,0.431363764,1.851258349,"6/13/2023","020502060504 Plunketts Creek"
"406","PK0-BP","Longnose Dace",65,2.3,0.361727836,1.812913357,"6/13/2023","020502060504 Plunketts Creek"
"407","PK0-BP","Longnose Dace",71,2.9,0.462397998,1.851258349,"6/13/2023","020502060504 Plunketts Creek"
"408","PK0-BP","Longnose Dace",72,2.9,0.462397998,1.857332496,"6/13/2023","020502060504 Plunketts Creek"
"409","PK0-BP","Longnose Dace",75,3.1,0.491361694,1.875061263,"6/13/2023","020502060504 Plunketts Creek"
"410","PK0-BP","Longnose Dace",68,2.7,0.431363764,1.832508913,"6/13/2023","020502060504 Plunketts Creek"
"411","PK0-BP","Longnose Dace",44,0.6,-0.22184875,1.643452676,"6/13/2023","020502060504 Plunketts Creek"
"412","PK0-BP","Longnose Dace",96,8.5,0.929418926,1.982271233,"6/13/2023","020502060504 Plunketts Creek"
"413","PK0-BP","Longnose Dace",59,1.3,0.113943352,1.770852012,"6/13/2023","020502060504 Plunketts Creek"
"414","PK0-BP","Longnose Dace",65,2.1,0.322219295,1.812913357,"6/13/2023","020502060504 Plunketts Creek"
"415","PK0-BP","Longnose Dace",67,2.5,0.397940009,1.826074803,"6/13/2023","020502060504 Plunketts Creek"
"416","PK0-BP","Longnose Dace",66,2.4,0.380211242,1.819543936,"6/13/2023","020502060504 Plunketts Creek"
"417","PK0-BP","Longnose Dace",87,5.9,0.770852012,1.939519253,"6/13/2023","020502060504 Plunketts Creek"
"418","PK0-BP","Longnose Dace",70,2.6,0.414973348,1.84509804,"6/13/2023","020502060504 Plunketts Creek"
"419","PK0-BP","Longnose Dace",75,3.51,0.545307116,1.875061263,"6/25/2024","020502060504 Plunketts Creek"
"420","PK0-BP","Longnose Dace",85,5.32,0.725911632,1.929418926,"6/25/2024","020502060504 Plunketts Creek"
"421","PK0-BP","Longnose Dace",86,5.54,0.743509765,1.934498451,"6/25/2024","020502060504 Plunketts Creek"
"422","PK0-BP","Longnose Dace",90,6.92,0.840106094,1.954242509,"6/25/2024","020502060504 Plunketts Creek"
"423","PK0-BP","Longnose Dace",87,6.18,0.790988475,1.939519253,"6/25/2024","020502060504 Plunketts Creek"
"424","PK0-BP","Longnose Dace",76,4.38,0.641474111,1.880813592,"6/25/2024","020502060504 Plunketts Creek"
"425","PK0-BP","Longnose Dace",79,4.56,0.658964843,1.897627091,"6/25/2024","020502060504 Plunketts Creek"
"426","PK0-BP","Longnose Dace",67,2.53,0.403120521,1.826074803,"6/25/2024","020502060504 Plunketts Creek"
"427","PK0-BP","Longnose Dace",95,7.72,0.8876173,1.977723605,"6/25/2024","020502060504 Plunketts Creek"
"428","PK0-BP","Longnose Dace",64,2.07,0.315970345,1.806179974,"6/25/2024","020502060504 Plunketts Creek"
"429","PK0-BP","Longnose Dace",69,2.79,0.445604203,1.838849091,"6/25/2024","020502060504 Plunketts Creek"
"430","PK0-BP","Longnose Dace",74,3.43,0.53529412,1.86923172,"6/25/2024","020502060504 Plunketts Creek"
"431","PK0-BP","Longnose Dace",68,2.53,0.403120521,1.832508913,"6/25/2024","020502060504 Plunketts Creek"
"432","PK0-BP","Longnose Dace",75,3.48,0.541579244,1.875061263,"6/25/2024","020502060504 Plunketts Creek"
"433","PK0-BP","Longnose Dace",72,3.2,0.505149978,1.857332496,"6/25/2024","020502060504 Plunketts Creek"
"434","PK0-BP","Longnose Dace",86,5.4,0.73239376,1.934498451,"6/25/2024","020502060504 Plunketts Creek"
"435","PK0-BP","Longnose Dace",89,6.24,0.79518459,1.949390007,"6/25/2024","020502060504 Plunketts Creek"
"436","PK0-BP","Longnose Dace",66,2.36,0.372912003,1.819543936,"6/25/2024","020502060504 Plunketts Creek"
"437","PK0-BP","Longnose Dace",106,10.3,1.012837225,2.025305865,"6/13/2023","020502060504 Plunketts Creek"
"438","PK0-BP","Longnose Dace",72,2.9,0.462397998,1.857332496,"6/13/2023","020502060504 Plunketts Creek"
"439","PK0-BP","Longnose Dace",52,0.8,-0.096910013,1.716003344,"6/13/2023","020502060504 Plunketts Creek"
"440","PK0-BP","Longnose Dace",68,2.5,0.397940009,1.832508913,"6/13/2023","020502060504 Plunketts Creek"
"441","PK0-BP","Longnose Dace",82,4.12,0.614897216,1.913813852,"6/25/2024","020502060504 Plunketts Creek"
"442","PK0-BP","Longnose Dace",64,1.29,0.11058971,1.806179974,"6/25/2024","020502060504 Plunketts Creek"
"443","PK0-BP","Longnose Dace",98,8.85,0.946943271,1.991226076,"6/25/2024","020502060504 Plunketts Creek"
"444","PK0-BP","Longnose Dace",74,3.3,0.51851394,1.86923172,"6/13/2023","020502060504 Plunketts Creek"
"445","PK0-BP","Longnose Dace",71,2.6,0.414973348,1.851258349,"6/13/2023","020502060504 Plunketts Creek"
"446","PK0-BP","Longnose Dace",110,11.8,1.071882007,2.041392685,"6/13/2023","020502060504 Plunketts Creek"
"447","PK0-BP","Longnose Dace",51,1.1,0.041392685,1.707570176,"6/13/2023","020502060504 Plunketts Creek"
"448","PK0-BP","Longnose Dace",66,2.1,0.322219295,1.819543936,"6/13/2023","020502060504 Plunketts Creek"
"449","PK0-BP","Longnose Dace",68,2.4,0.380211242,1.832508913,"6/13/2023","020502060504 Plunketts Creek"
"450","PK0-BP","Longnose Dace",82,4.65,0.667452953,1.913813852,"6/25/2024","020502060504 Plunketts Creek"
"451","PK0-BP","Longnose Dace",93,8,0.903089987,1.968482949,"6/25/2024","020502060504 Plunketts Creek"
"452","PK0-BP","Longnose Dace",88,7.07,0.849419414,1.944482672,"6/25/2024","020502060504 Plunketts Creek"
"453","PK0-BP","Longnose Dace",79,4.35,0.638489257,1.897627091,"6/25/2024","020502060504 Plunketts Creek"
"454","PK0-CH-E","Longnose Dace",54,1.31,0.117271296,1.73239376,"6/10/2025",NA
"455","PK0-CH-E","Longnose Dace",55,1.49,0.173186268,1.740362689,"6/10/2025",NA
"456","PK0-CH-E","Longnose Dace",53,1.2,0.079181246,1.72427587,"6/10/2025",NA
"457","PK0-CH-E","Longnose Dace",48,1.01,0.004321374,1.681241237,"6/10/2025",NA
"458","PK0-CH-E","Longnose Dace",54,1.32,0.120573931,1.73239376,"6/10/2025",NA
"459","PK0-CH-W","Longnose Dace",51,1.07,0.029383778,1.707570176,"6/18/2024","020502060504 Plunketts Creek"
"460","PK0-CH-W","Longnose Dace",66,2.52,0.401400541,1.819543936,"6/18/2024","020502060504 Plunketts Creek"
